t,asset,close
1757613600,btc,114367.0
1757613600,eth,4422.6
1757617200,btc,114492.5
1757617200,eth,4424.35
1757620800,btc,114476.0
1757620800,eth,4418.55
1757624400,btc,114569.0
1757624400,eth,4430.5
1757628000,btc,115205.0
1757628000,eth,4456.55
1757631600,btc,115584.0
1757631600,eth,4462.25
1757635200,btc,115930.5
1757635200,eth,4515.55
1757638800,btc,115452.0
1757638800,eth,4498.55
1757642400,btc,115482.0
1757642400,eth,4510.65
1757646000,btc,115296.5
1757646000,eth,4508.65
1757649600,btc,115403.5
1757649600,eth,4524.65
1757653200,btc,115677.5
1757653200,eth,4560.7
1757656800,btc,115391.5
1757656800,eth,4541.75
1757660400,btc,115200.5
1757660400,eth,4527.35
1757664000,btc,115104.5
1757664000,eth,4519.7
1757667600,btc,115130.5
1757667600,eth,4517.1
1757671200,btc,115076.0
1757671200,eth,4519.45
1757674800,btc,114995.0
1757674800,eth,4522.0
1757678400,btc,115140.0
1757678400,eth,4528.4
1757682000,btc,115254.5
1757682000,eth,4542.35
1757685600,btc,115338.0
1757685600,eth,4549.6
1757689200,btc,115203.5
1757689200,eth,4543.6
1757692800,btc,115556.0
1757692800,eth,4578.7
1757696400,btc,115911.0
1757696400,eth,4615.95
1757700000,btc,116572.0
1757700000,eth,4627.3
1757703600,btc,116781.5
1757703600,eth,4661.9
1757707200,btc,116253.0
1757707200,eth,4674.6
1757710800,btc,115974.0
1757710800,eth,4653.5
1757714400,btc,116136.0
1757714400,eth,4697.15
1757718000,btc,116124.5
1757718000,eth,4716.25
1757721600,btc,116330.5
1757721600,eth,4709.5
1757725200,btc,115870.0
1757725200,eth,4704.0
1757728800,btc,115982.5
1757728800,eth,4705.3
1757732400,btc,116068.0
1757732400,eth,4760.5
1757736000,btc,115812.0
1757736000,eth,4746.0
1757739600,btc,115806.0
1757739600,eth,4725.65
1757743200,btc,115845.5
1757743200,eth,4714.0
1757746800,btc,115891.0
1757746800,eth,4714.45
1757750400,btc,116081.5
1757750400,eth,4733.3
1757754000,btc,116144.0
1757754000,eth,4735.35
1757757600,btc,116039.5
1757757600,eth,4721.85
1757761200,btc,116076.0
1757761200,eth,4723.55
1757764800,btc,116124.5
1757764800,eth,4724.55
1757768400,btc,115869.0
1757768400,eth,4687.1
1757772000,btc,115894.0
1757772000,eth,4691.0
1757775600,btc,115860.0
1757775600,eth,4656.45
1757779200,btc,115438.5
1757779200,eth,4625.0
1757782800,btc,115669.0
1757782800,eth,4637.45
1757786400,btc,115732.0
1757786400,eth,4649.2
1757790000,btc,115887.0
1757790000,eth,4642.05
1757793600,btc,116018.0
1757793600,eth,4662.3
1757797200,btc,115980.0
1757797200,eth,4666.0
1757800800,btc,115959.5
1757800800,eth,4662.85
1757804400,btc,116007.5
1757804400,eth,4671.05
1757808000,btc,116025.0
1757808000,eth,4675.5
1757811600,btc,116054.0
1757811600,eth,4677.35
1757815200,btc,115963.5
1757815200,eth,4686.9
1757818800,btc,115781.5
1757818800,eth,4668.0
1757822400,btc,115847.0
1757822400,eth,4663.5
1757826000,btc,115963.0
1757826000,eth,4680.25
1757829600,btc,115840.0
1757829600,eth,4669.65
1757833200,btc,115895.0
1757833200,eth,4653.05
1757836800,btc,116007.0
1757836800,eth,4659.45
1757840400,btc,116141.5
1757840400,eth,4668.8
1757844000,btc,116109.0
1757844000,eth,4664.3
1757847600,btc,115879.5
1757847600,eth,4638.15
1757851200,btc,115866.0
1757851200,eth,4636.0
1757854800,btc,115458.5
1757854800,eth,4616.75
1757858400,btc,115506.5
1757858400,eth,4606.25
1757862000,btc,115325.5
1757862000,eth,4586.1
1757865600,btc,115566.5
1757865600,eth,4599.4
1757869200,btc,115673.5
1757869200,eth,4623.3
1757872800,btc,115492.5
1757872800,eth,4606.5
1757876400,btc,115738.0
1757876400,eth,4618.05
1757880000,btc,115919.5
1757880000,eth,4619.5
1757883600,btc,116147.0
1757883600,eth,4632.25
1757887200,btc,116111.0
1757887200,eth,4633.25
1757890800,btc,115375.0
1757890800,eth,4608.15
1757894400,btc,115124.0
1757894400,eth,4605.45
1757898000,btc,115317.0
1757898000,eth,4622.25
1757901600,btc,115423.0
1757901600,eth,4622.8
1757905200,btc,115532.5
1757905200,eth,4638.55
1757908800,btc,116115.5
1757908800,eth,4645.5
1757912400,btc,116618.5
1757912400,eth,4665.0
1757916000,btc,116190.0
1757916000,eth,4633.5
1757919600,btc,115893.0
1757919600,eth,4600.3
1757923200,btc,114822.5
1757923200,eth,4512.1
1757926800,btc,114972.0
1757926800,eth,4529.45
1757930400,btc,114861.0
1757930400,eth,4533.25
1757934000,btc,115144.0
1757934000,eth,4534.3
1757937600,btc,114787.0
1757937600,eth,4517.1
1757941200,btc,114743.0
1757941200,eth,4519.3
1757944800,btc,114742.5
1757944800,eth,4514.25
1757948400,btc,114918.0
1757948400,eth,4502.5
1757952000,btc,114746.0
1757952000,eth,4496.75
1757955600,btc,115195.5
1757955600,eth,4511.75
1757959200,btc,115357.5
1757959200,eth,4502.5
1757962800,btc,115328.0
1757962800,eth,4495.95
1757966400,btc,115422.0
1757966400,eth,4511.3
1757970000,btc,115576.0
1757970000,eth,4526.5
1757973600,btc,115357.0
1757973600,eth,4515.6
1757977200,btc,115422.5
1757977200,eth,4526.05
1757980800,btc,115121.0
1757980800,eth,4515.25
1757984400,btc,115072.5
1757984400,eth,4519.5
1757988000,btc,115093.0
1757988000,eth,4516.25
1757991600,btc,115369.0
1757991600,eth,4523.5
1757995200,btc,115550.5
1757995200,eth,4519.7
1757998800,btc,115967.5
1757998800,eth,4530.05
1758002400,btc,115823.0
1758002400,eth,4510.0
1758006000,btc,115868.5
1758006000,eth,4513.7
1758009600,btc,115706.5
1758009600,eth,4511.25
1758013200,btc,115485.0
1758013200,eth,4512.5
1758016800,btc,115415.0
1758016800,eth,4498.55
1758020400,btc,115314.5
1758020400,eth,4500.05
1758024000,btc,115463.0
1758024000,eth,4499.25
1758027600,btc,115232.5
1758027600,eth,4472.6
1758031200,btc,115341.0
1758031200,eth,4447.0
1758034800,btc,115956.0
1758034800,eth,4467.9
1758038400,btc,116120.0
1758038400,eth,4463.95
1758042000,btc,116545.0
1758042000,eth,4487.75
1758045600,btc,116465.5
1758045600,eth,4475.15
1758049200,btc,116843.5
1758049200,eth,4491.55
1758052800,btc,116886.0
1758052800,eth,4498.05
1758056400,btc,116867.0
1758056400,eth,4507.75
1758060000,btc,116912.5
1758060000,eth,4520.65
1758063600,btc,116850.0
1758063600,eth,4501.55
1758067200,btc,116637.5
1758067200,eth,4513.0
1758070800,btc,116736.0
1758070800,eth,4513.25
1758074400,btc,116777.5
1758074400,eth,4532.0
1758078000,btc,116470.0
1758078000,eth,4498.35
1758081600,btc,116410.5
1758081600,eth,4476.75
1758085200,btc,117173.0
1758085200,eth,4514.8
1758088800,btc,117308.0
1758088800,eth,4548.05
1758092400,btc,117266.5
1758092400,eth,4544.8
1758096000,btc,116920.0
1758096000,eth,4512.05
1758099600,btc,116631.0
1758099600,eth,4496.25
1758103200,btc,116411.5
1758103200,eth,4483.15
1758106800,btc,116300.5
1758106800,eth,4492.0
1758110400,btc,116266.0
1758110400,eth,4503.2
1758114000,btc,116173.0
1758114000,eth,4494.9
1758117600,btc,115669.5
1758117600,eth,4490.55
1758121200,btc,115930.0
1758121200,eth,4490.0
1758124800,btc,115700.5
1758124800,eth,4487.65
1758128400,btc,115626.0
1758128400,eth,4431.55
1758132000,btc,115257.5
1758132000,eth,4455.75
1758135600,btc,115690.5
1758135600,eth,4517.85
1758139200,btc,115684.5
1758139200,eth,4502.5
1758142800,btc,116120.5
1758142800,eth,4529.8
1758146400,btc,116626.5
1758146400,eth,4589.0
1758150000,btc,116505.0
1758150000,eth,4592.5
1758153600,btc,116450.0
1758153600,eth,4588.0
1758157200,btc,116753.5
1758157200,eth,4620.95
1758160800,btc,117029.5
1758160800,eth,4615.95
1758164400,btc,117658.0
1758164400,eth,4617.4
1758168000,btc,117665.5
1758168000,eth,4614.25
1758171600,btc,117304.0
1758171600,eth,4591.7
1758175200,btc,117166.5
1758175200,eth,4573.0
1758178800,btc,117140.5
1758178800,eth,4577.7
1758182400,btc,117292.0
1758182400,eth,4605.75
1758186000,btc,117367.5
1758186000,eth,4600.25
1758189600,btc,117250.0
1758189600,eth,4576.3
1758193200,btc,117112.0
1758193200,eth,4578.6
1758196800,btc,117201.0
1758196800,eth,4574.25
1758200400,btc,117508.0
1758200400,eth,4590.85
1758204000,btc,117712.0
1758204000,eth,4598.3
1758207600,btc,117677.5
1758207600,eth,4602.0
1758211200,btc,117648.5
1758211200,eth,4624.25
1758214800,btc,117688.5
1758214800,eth,4611.8
1758218400,btc,117919.5
1758218400,eth,4621.5
1758222000,btc,117547.5
1758222000,eth,4590.1
1758225600,btc,117610.5
1758225600,eth,4607.1
1758229200,btc,117400.0
1758229200,eth,4595.6
1758232800,btc,117156.5
1758232800,eth,4591.95
1758236400,btc,117145.0
1758236400,eth,4589.0
1758240000,btc,117492.5
1758240000,eth,4611.05
1758243600,btc,117334.0
1758243600,eth,4610.6
1758247200,btc,117193.0
1758247200,eth,4590.8
1758250800,btc,117075.5
1758250800,eth,4550.5
1758254400,btc,117090.0
1758254400,eth,4560.5
1758258000,btc,117010.5
1758258000,eth,4543.25
1758261600,btc,116782.5
1758261600,eth,4525.0
1758265200,btc,116964.5
1758265200,eth,4540.4
1758268800,btc,116978.5
1758268800,eth,4535.35
1758272400,btc,116550.0
1758272400,eth,4522.9
1758276000,btc,116585.0
1758276000,eth,4528.95
1758279600,btc,116464.0
1758279600,eth,4515.25
1758283200,btc,116208.0
1758283200,eth,4518.7
1758286800,btc,116335.0
1758286800,eth,4527.45
1758290400,btc,115955.0
1758290400,eth,4496.05
1758294000,btc,115957.5
1758294000,eth,4474.9
1758297600,btc,116130.5
1758297600,eth,4480.9
1758301200,btc,115622.0
1758301200,eth,4459.85
1758304800,btc,115447.5
1758304800,eth,4449.9
1758308400,btc,115185.5
1758308400,eth,4442.0
1758312000,btc,115400.5
1758312000,eth,4459.75
1758315600,btc,115537.5
1758315600,eth,4472.45
1758319200,btc,115688.0
1758319200,eth,4470.1
1758322800,btc,115703.0
1758322800,eth,4469.1
1758326400,btc,115777.5
1758326400,eth,4476.6
1758330000,btc,115715.0
1758330000,eth,4468.25
1758333600,btc,115659.0
1758333600,eth,4467.0
1758337200,btc,115522.0
1758337200,eth,4466.6
1758340800,btc,115635.0
1758340800,eth,4475.5
1758344400,btc,115778.0
1758344400,eth,4480.05
1758348000,btc,115782.5
1758348000,eth,4474.95
1758351600,btc,116016.5
1758351600,eth,4484.65
1758355200,btc,115777.0
1758355200,eth,4466.75
1758358800,btc,115743.0
1758358800,eth,4466.85
1758362400,btc,115808.0
1758362400,eth,4465.45
1758366000,btc,115929.5
1758366000,eth,4470.45
1758369600,btc,115909.5
1758369600,eth,4467.0
1758373200,btc,115973.5
1758373200,eth,4469.85
1758376800,btc,116032.5
1758376800,eth,4488.8
1758380400,btc,116030.0
1758380400,eth,4498.25
1758384000,btc,116101.0
1758384000,eth,4503.5
1758387600,btc,115906.5
1758387600,eth,4486.6
1758391200,btc,115798.0
1758391200,eth,4476.8
1758394800,btc,115787.0
1758394800,eth,4480.35
1758398400,btc,115803.0
1758398400,eth,4484.85
1758402000,btc,115847.0
1758402000,eth,4492.5
1758405600,btc,115834.5
1758405600,eth,4495.15
1758409200,btc,115735.0
1758409200,eth,4481.75
1758412800,btc,115741.0
1758412800,eth,4488.5
1758416400,btc,115603.0
1758416400,eth,4482.55
1758420000,btc,115782.5
1758420000,eth,4481.25
1758423600,btc,115731.0
1758423600,eth,4479.0
1758427200,btc,115605.0
1758427200,eth,4473.55
1758430800,btc,115752.0
1758430800,eth,4479.2
1758434400,btc,115802.0
1758434400,eth,4487.0
1758438000,btc,115864.5
1758438000,eth,4479.7
1758441600,btc,115683.0
1758441600,eth,4470.0
1758445200,btc,115755.0
1758445200,eth,4466.3
1758448800,btc,115575.0
1758448800,eth,4459.7
1758452400,btc,115676.0
1758452400,eth,4461.75
1758456000,btc,115752.5
1758456000,eth,4468.75
1758459600,btc,115722.0
1758459600,eth,4476.95
1758463200,btc,115580.0
1758463200,eth,4474.0
1758466800,btc,115610.0
1758466800,eth,4484.25
1758470400,btc,115390.0
1758470400,eth,4477.25
1758474000,btc,115695.0
1758474000,eth,4492.7
1758477600,btc,115603.0
1758477600,eth,4497.0
1758481200,btc,115552.5
1758481200,eth,4495.0
1758484800,btc,115412.5
1758484800,eth,4476.55
1758488400,btc,115494.5
1758488400,eth,4473.0
1758492000,btc,115607.5
1758492000,eth,4466.45
1758495600,btc,115316.0
1758495600,eth,4446.95
1758499200,btc,114498.0
1758499200,eth,4337.0
1758502800,btc,114384.0
1758502800,eth,4330.0
1758506400,btc,114328.5
1758506400,eth,4289.65
1758510000,btc,114743.5
1758510000,eth,4306.45
1758513600,btc,114523.0
1758513600,eth,4290.5
1758517200,btc,113762.0
1758517200,eth,4225.3
1758520800,btc,112946.0
1758520800,eth,4192.0
1758524400,btc,112622.0
1758524400,eth,4193.05
1758528000,btc,112755.0
1758528000,eth,4197.2
1758531600,btc,112425.5
1758531600,eth,4152.35
1758535200,btc,112895.0
1758535200,eth,4184.05
1758538800,btc,112981.5
1758538800,eth,4183.75
1758542400,btc,112863.0
1758542400,eth,4195.4
1758546000,btc,113249.5
1758546000,eth,4210.7
1758549600,btc,113047.5
1758549600,eth,4194.0
1758553200,btc,112943.0
1758553200,eth,4171.3
1758556800,btc,112696.0
1758556800,eth,4167.1
1758560400,btc,112463.5
1758560400,eth,4167.7
1758564000,btc,112519.5
1758564000,eth,4158.5
1758567600,btc,112202.5
1758567600,eth,4136.25
1758571200,btc,112855.5
1758571200,eth,4183.9
1758574800,btc,113029.0
1758574800,eth,4200.45
1758578400,btc,112741.5
1758578400,eth,4193.0
1758582000,btc,112765.0
1758582000,eth,4201.7
1758585600,btc,112495.0
1758585600,eth,4194.05
1758589200,btc,112253.5
1758589200,eth,4165.25
1758592800,btc,111910.5
1758592800,eth,4146.1
1758596400,btc,112422.5
1758596400,eth,4190.7
1758600000,btc,112519.0
1758600000,eth,4179.0
1758603600,btc,112765.0
1758603600,eth,4186.0
1758607200,btc,113075.0
1758607200,eth,4207.75
1758610800,btc,113160.0
1758610800,eth,4205.65
1758614400,btc,113209.0
1758614400,eth,4211.05
1758618000,btc,113032.0
1758618000,eth,4194.0
1758621600,btc,113064.0
1758621600,eth,4195.0
1758625200,btc,113059.0
1758625200,eth,4195.25
1758628800,btc,113039.0
1758628800,eth,4198.55
1758632400,btc,113049.0
1758632400,eth,4189.75
1758636000,btc,112739.5
1758636000,eth,4175.95
1758639600,btc,112961.5
1758639600,eth,4183.25
1758643200,btc,112913.5
1758643200,eth,4194.4
1758646800,btc,112028.0
1758646800,eth,4149.5
1758650400,btc,111851.0
1758650400,eth,4158.05
1758654000,btc,111705.0
1758654000,eth,4154.15
1758657600,btc,112029.5
1758657600,eth,4177.4
1758661200,btc,112202.5
1758661200,eth,4184.7
1758664800,btc,112215.5
1758664800,eth,4181.65
1758668400,btc,112049.5
1758668400,eth,4165.05
1758672000,btc,112300.0
1758672000,eth,4175.7
1758675600,btc,112519.5
1758675600,eth,4191.5
1758679200,btc,112181.0
1758679200,eth,4170.2
1758682800,btc,111753.5
1758682800,eth,4148.7
1758686400,btc,112219.5
1758686400,eth,4142.55
1758690000,btc,112684.5
1758690000,eth,4173.0
1758693600,btc,112644.5
1758693600,eth,4182.35
1758697200,btc,112618.5
1758697200,eth,4175.05
1758700800,btc,112684.0
1758700800,eth,4176.0
1758704400,btc,112802.0
1758704400,eth,4184.2
1758708000,btc,113005.5
1758708000,eth,4177.9
1758711600,btc,113103.0
1758711600,eth,4182.4
1758715200,btc,113140.5
1758715200,eth,4180.85
1758718800,btc,112886.5
1758718800,eth,4149.0
1758722400,btc,113788.0
1758722400,eth,4194.05
1758726000,btc,113412.5
1758726000,eth,4166.0
1758729600,btc,113798.5
1758729600,eth,4173.95
1758733200,btc,113838.5
1758733200,eth,4183.5
1758736800,btc,113701.5
1758736800,eth,4172.8
1758740400,btc,113482.0
1758740400,eth,4162.7
1758744000,btc,113571.0
1758744000,eth,4166.4
1758747600,btc,113388.5
1758747600,eth,4145.85
1758751200,btc,113406.5
1758751200,eth,4155.95
1758754800,btc,113372.5
1758754800,eth,4153.95
1758758400,btc,113128.5
1758758400,eth,4129.4
1758762000,btc,112716.0
1758762000,eth,4101.05
1758765600,btc,112951.0
1758765600,eth,4102.8
1758769200,btc,112634.5
1758769200,eth,4062.8
1758772800,btc,111794.5
1758772800,eth,4001.45
1758776400,btc,111838.5
1758776400,eth,4026.0
1758780000,btc,111626.0
1758780000,eth,3997.3
1758783600,btc,111825.5
1758783600,eth,4008.6
1758787200,btc,111825.5
1758787200,eth,4015.25
1758790800,btc,111668.5
1758790800,eth,4024.25
1758794400,btc,111730.0
1758794400,eth,4012.7
1758798000,btc,111375.0
1758798000,eth,4001.6
1758801600,btc,111173.0
1758801600,eth,3977.2
1758805200,btc,111065.5
1758805200,eth,3968.85
1758808800,btc,111637.0
1758808800,eth,4014.2
1758812400,btc,111669.0
1758812400,eth,4001.9
1758816000,btc,111019.5
1758816000,eth,3940.3
1758819600,btc,108929.0
1758819600,eth,3836.75
1758823200,btc,109849.5
1758823200,eth,3923.4
1758826800,btc,109393.0
1758826800,eth,3909.7
1758830400,btc,109232.5
1758830400,eth,3885.75
1758834000,btc,109510.5
1758834000,eth,3904.75
1758837600,btc,109502.0
1758837600,eth,3892.8
1758841200,btc,109044.0
1758841200,eth,3872.5
1758844800,btc,109552.5
1758844800,eth,3933.05
1758848400,btc,109794.5
1758848400,eth,3952.0
1758852000,btc,109698.0
1758852000,eth,3961.05
1758855600,btc,109682.0
1758855600,eth,3970.15
1758859200,btc,109424.5
1758859200,eth,3948.05
1758862800,btc,109355.5
1758862800,eth,3925.0
1758866400,btc,109423.0
1758866400,eth,3925.6
1758870000,btc,109350.0
1758870000,eth,3944.25
1758873600,btc,109612.5
1758873600,eth,3939.15
1758877200,btc,109635.5
1758877200,eth,3920.0
1758880800,btc,108937.5
1758880800,eth,3891.75
1758884400,btc,109172.5
1758884400,eth,3909.1
1758888000,btc,109428.0
1758888000,eth,3939.9
1758891600,btc,109734.0
1758891600,eth,3974.1
1758895200,btc,108872.5
1758895200,eth,3931.25
1758898800,btc,109087.5
1758898800,eth,3948.0
1758902400,btc,109510.0
1758902400,eth,3993.2
1758906000,btc,109960.0
1758906000,eth,4048.2
1758909600,btc,109817.5
1758909600,eth,4047.05
1758913200,btc,109269.5
1758913200,eth,4028.35
1758916800,btc,109372.5
1758916800,eth,4013.75
1758920400,btc,109534.5
1758920400,eth,4025.1
1758924000,btc,109617.0
1758924000,eth,4029.05
1758927600,btc,109713.0
1758927600,eth,4035.45
1758931200,btc,109698.0
1758931200,eth,4030.65
1758934800,btc,109501.0
1758934800,eth,4020.9
1758938400,btc,109473.5
1758938400,eth,4015.5
1758942000,btc,109636.0
1758942000,eth,4022.5
1758945600,btc,109707.0
1758945600,eth,4025.95
1758949200,btc,109692.5
1758949200,eth,4022.9
1758952800,btc,109591.5
1758952800,eth,4022.3
1758956400,btc,109479.5
1758956400,eth,4012.0
1758960000,btc,109335.5
1758960000,eth,3988.25
1758963600,btc,109390.0
1758963600,eth,3997.75
1758967200,btc,109510.0
1758967200,eth,4011.05
1758970800,btc,109379.5
1758970800,eth,4004.35
1758974400,btc,109503.5
1758974400,eth,4032.0
1758978000,btc,109387.5
1758978000,eth,4021.0
1758981600,btc,109363.5
1758981600,eth,4016.5
1758985200,btc,109464.0
1758985200,eth,4021.0
1758988800,btc,109447.0
1758988800,eth,4009.0
1758992400,btc,109455.5
1758992400,eth,4004.55
1758996000,btc,109479.5
1758996000,eth,3997.8
1758999600,btc,109464.5
1758999600,eth,4004.5
1759003200,btc,109458.0
1759003200,eth,4008.25
1759006800,btc,109513.0
1759006800,eth,4017.25
1759010400,btc,109646.0
1759010400,eth,4025.05
1759014000,btc,109705.0
1759014000,eth,4020.25
1759017600,btc,109667.5
1759017600,eth,4018.5
1759021200,btc,109429.0
1759021200,eth,3999.4
1759024800,btc,109520.0
1759024800,eth,4002.8
1759028400,btc,109495.5
1759028400,eth,4005.6
1759032000,btc,109437.0
1759032000,eth,4006.0
1759035600,btc,109428.5
1759035600,eth,4012.5
1759039200,btc,109469.0
1759039200,eth,4008.0
1759042800,btc,109556.5
1759042800,eth,4016.55
1759046400,btc,109575.0
1759046400,eth,4004.55
1759050000,btc,109569.0
1759050000,eth,3998.55
1759053600,btc,109431.0
1759053600,eth,3999.55
1759057200,btc,109428.5
1759057200,eth,3995.6
1759060800,btc,109390.0
1759060800,eth,3981.35
1759064400,btc,109689.5
1759064400,eth,4016.4
1759068000,btc,109905.0
1759068000,eth,4027.95
1759071600,btc,110104.5
1759071600,eth,4023.0
1759075200,btc,110265.0
1759075200,eth,4034.75
1759078800,btc,110273.0
1759078800,eth,4042.3
1759082400,btc,110330.0
1759082400,eth,4044.0
1759086000,btc,110375.5
1759086000,eth,4040.5
1759089600,btc,110870.5
1759089600,eth,4054.25
1759093200,btc,110870.0
1759093200,eth,4052.0
1759096800,btc,112001.5
1759096800,eth,4134.9
1759100400,btc,112246.0
1759100400,eth,4145.3
1759104000,btc,112327.5
1759104000,eth,4129.0
1759107600,btc,111900.0
1759107600,eth,4116.75
1759111200,btc,111827.0
1759111200,eth,4114.75
1759114800,btc,111925.0
1759114800,eth,4123.25
1759118400,btc,111895.0
1759118400,eth,4122.7
1759122000,btc,111807.0
1759122000,eth,4116.25
1759125600,btc,111720.0
1759125600,eth,4100.25
1759129200,btc,111948.5
1759129200,eth,4110.55
1759132800,btc,112185.5
1759132800,eth,4125.6
1759136400,btc,112152.0
1759136400,eth,4136.75
1759140000,btc,112174.0
1759140000,eth,4117.85
1759143600,btc,112164.0
1759143600,eth,4106.0
1759147200,btc,112080.0
1759147200,eth,4099.9
1759150800,btc,113295.0
1759150800,eth,4170.7
1759154400,btc,114102.5
1759154400,eth,4192.55
1759158000,btc,113920.0
1759158000,eth,4167.7
1759161600,btc,113717.0
1759161600,eth,4145.85
1759165200,btc,114148.0
1759165200,eth,4158.85
1759168800,btc,114099.0
1759168800,eth,4164.85
1759172400,btc,114333.0
1759172400,eth,4189.6
1759176000,btc,114332.5
1759176000,eth,4229.75
1759179600,btc,114270.0
1759179600,eth,4226.85
1759183200,btc,114261.0
1759183200,eth,4228.55
1759186800,btc,114406.5
1759186800,eth,4218.2
1759190400,btc,114620.0
1759190400,eth,4208.25
1759194000,btc,114620.0
1759194000,eth,4206.05
1759197600,btc,114571.5
1759197600,eth,4202.1
1759201200,btc,114462.0
1759201200,eth,4201.5
1759204800,btc,114211.0
1759204800,eth,4191.75
1759208400,btc,114002.5
1759208400,eth,4187.75
1759212000,btc,113980.5
1759212000,eth,4192.0
1759215600,btc,113820.0
1759215600,eth,4185.65
1759219200,btc,113547.5
1759219200,eth,4172.25
1759222800,btc,112852.0
1759222800,eth,4143.4
1759226400,btc,112996.5
1759226400,eth,4160.25
1759230000,btc,113152.5
1759230000,eth,4168.75
1759233600,btc,113083.5
1759233600,eth,4161.3
1759237200,btc,113470.0
1759237200,eth,4157.0
1759240800,btc,113680.5
1759240800,eth,4152.45
1759244400,btc,113170.5
1759244400,eth,4120.55
1759248000,btc,112903.5
1759248000,eth,4100.75
1759251600,btc,113320.5
1759251600,eth,4101.8
1759255200,btc,113768.0
1759255200,eth,4117.55
1759258800,btc,114396.0
1759258800,eth,4162.45
1759262400,btc,114657.5
1759262400,eth,4196.0
1759266000,btc,114199.0
1759266000,eth,4154.95
1759269600,btc,113962.0
1759269600,eth,4142.2
1759273200,btc,114060.5
1759273200,eth,4146.5
1759276800,btc,114274.0
1759276800,eth,4149.75
1759280400,btc,114579.0
1759280400,eth,4173.8
1759284000,btc,114334.5
1759284000,eth,4154.95
1759287600,btc,114252.0
1759287600,eth,4130.3
1759291200,btc,114326.5
1759291200,eth,4141.2
1759294800,btc,114610.5
1759294800,eth,4146.25
1759298400,btc,114329.0
1759298400,eth,4128.75
1759302000,btc,114611.0
1759302000,eth,4148.2
1759305600,btc,116194.5
1759305600,eth,4295.65
1759309200,btc,116521.5
1759309200,eth,4313.35
1759312800,btc,116372.0
1759312800,eth,4286.15
1759316400,btc,116890.0
1759316400,eth,4300.85
1759320000,btc,116503.0
1759320000,eth,4288.05
1759323600,btc,116885.5
1759323600,eth,4298.0
1759327200,btc,117412.0
1759327200,eth,4327.4
1759330800,btc,117489.0
1759330800,eth,4331.3
1759334400,btc,117637.0
1759334400,eth,4328.85
1759338000,btc,116848.0
1759338000,eth,4296.25
1759341600,btc,117312.0
1759341600,eth,4311.75
1759345200,btc,117501.0
1759345200,eth,4336.8
1759348800,btc,117610.5
1759348800,eth,4337.35
1759352400,btc,117644.0
1759352400,eth,4308.4
1759356000,btc,117834.5
1759356000,eth,4314.0
1759359600,btc,118699.0
1759359600,eth,4351.55
1759363200,btc,118520.5
1759363200,eth,4338.2
1759366800,btc,118730.0
1759366800,eth,4398.0
1759370400,btc,118855.5
1759370400,eth,4390.1
1759374000,btc,118825.5
1759374000,eth,4380.3
1759377600,btc,118739.5
1759377600,eth,4377.95
1759381200,btc,118446.5
1759381200,eth,4387.7
1759384800,btc,118739.5
1759384800,eth,4406.9
1759388400,btc,118674.5
1759388400,eth,4380.15
1759392000,btc,118815.0
1759392000,eth,4392.0
1759395600,btc,118988.0
1759395600,eth,4396.95
1759399200,btc,118769.5
1759399200,eth,4384.1
1759402800,btc,118897.0
1759402800,eth,4383.8
1759406400,btc,119550.0
1759406400,eth,4410.9
1759410000,btc,119765.5
1759410000,eth,4421.7
1759413600,btc,118971.5
1759413600,eth,4378.3
1759417200,btc,120056.0
1759417200,eth,4440.9
1759420800,btc,119875.0
1759420800,eth,4451.7
1759424400,btc,120084.0
1759424400,eth,4469.55
1759428000,btc,120651.5
1759428000,eth,4491.5
1759431600,btc,120984.0
1759431600,eth,4498.75
1759435200,btc,120780.0
1759435200,eth,4493.0
1759438800,btc,120285.0
1759438800,eth,4471.85
1759442400,btc,120362.5
1759442400,eth,4465.95
1759446000,btc,120653.5
1759446000,eth,4487.5
1759449600,btc,120263.5
1759449600,eth,4471.8
1759453200,btc,120028.5
1759453200,eth,4476.65
1759456800,btc,120299.5
1759456800,eth,4515.35
1759460400,btc,120378.5
1759460400,eth,4505.05
1759464000,btc,120197.5
1759464000,eth,4501.6
1759467600,btc,120038.5
1759467600,eth,4480.75
1759471200,btc,120018.5
1759471200,eth,4475.5
1759474800,btc,119788.0
1759474800,eth,4464.95
1759478400,btc,120237.0
1759478400,eth,4469.75
1759482000,btc,120472.5
1759482000,eth,4476.55
1759485600,btc,120613.0
1759485600,eth,4494.05
1759489200,btc,120497.0
1759489200,eth,4481.85
1759492800,btc,120526.5
1759492800,eth,4486.9
1759496400,btc,120541.0
1759496400,eth,4475.7
1759500000,btc,121045.0
1759500000,eth,4487.45
1759503600,btc,122393.0
1759503600,eth,4539.55
1759507200,btc,122676.5
1759507200,eth,4527.45
1759510800,btc,122212.5
1759510800,eth,4475.4
1759514400,btc,122662.5
1759514400,eth,4516.55
1759518000,btc,122775.0
1759518000,eth,4522.0
1759521600,btc,122582.5
1759521600,eth,4538.9
1759525200,btc,122436.0
1759525200,eth,4526.55
1759528800,btc,122612.5
1759528800,eth,4531.55
1759532400,btc,122327.0
1759532400,eth,4515.3
1759536000,btc,122212.5
1759536000,eth,4504.0
1759539600,btc,121977.5
1759539600,eth,4482.5
1759543200,btc,121965.5
1759543200,eth,4488.0
1759546800,btc,122368.0
1759546800,eth,4490.25
