ts_us,asset,expiry_us,strike,opt_type,mark_iv,bid_iv,ask_iv,mark_price,underlying_price,delta,open_interest
1714525198508000,eth,1714723200000000,3050,call,64.89,63.18,66.5,0.013,2996.79,0.37577,5659.0
1714525199062000,eth,1714636800000000,3125,call,67.71,65.09,68.69,0.0032,2996.5458,0.15342,98.0
1714525195243000,eth,1719561600000000,2600,put,67.29,66.73,67.53,0.0442,3027.39,-0.24184,11401.0
1714525196902000,eth,1715328000000000,2700,put,81.72,80.56,82.84,0.015,2994.71,-0.19496,14159.0
1714525195902000,btc,1715328000000000,92000,put,100.55,,145.77,0.5279,60223.72,-0.99478,0.0
1714525195088000,btc,1714723200000000,62500,call,60.33,58.35,62.59,0.006,60184.61,0.2219,90.9
1714525199061000,eth,1715932800000000,3700,put,69.36,56.51,82.31,0.2399,2997.3333,-0.91371,0.0
1714525199062000,eth,1721980800000000,3700,put,63.83,59.35,68.01,0.2702,3044.11,-0.68208,0.0
1714525195902000,btc,1717142400000000,92000,put,74.81,,90.97,0.5252,60422.73,-0.96735,3.0
1714525199061000,eth,1714550400000000,2975,call,63.03,51.43,66.08,0.0112,2996.2316,0.65838,33.0
1714525199062000,eth,1714636800000000,2875,call,80.1,66.4,100.32,0.0455,2996.5458,0.81402,0.0
1714525198923000,btc,1714723200000000,59000,call,62.93,57.39,66.08,0.0311,60185.23,0.66415,11.5
1714525199061000,eth,1721980800000000,4400,put,66.82,61.36,71.76,0.4703,3044.11,-0.83434,0.0
1714525199061000,eth,1714550400000000,2800,call,116.59,,188.81,0.0657,2996.2316,0.98085,0.0
1714525195903000,btc,1715328000000000,88000,put,94.76,,133.11,0.4616,60223.72,-0.99251,0.0
1714525198924000,btc,1714723200000000,58000,call,66.96,57.17,77.74,0.0438,60185.23,0.76535,24.8
1714525199062000,eth,1715932800000000,4200,put,85.11,,104.84,0.4037,2997.3333,-0.96298,0.0
1714525199062000,eth,1714636800000000,2925,call,72.97,62.06,89.28,0.0316,2996.5458,0.71851,0.0
1714525199718000,btc,1727424000000000,53000,put,61.56,61.35,62.28,0.0834,61975.93,-0.27617,280.1
1714525199061000,eth,1714550400000000,3125,put,79.61,,140.65,0.0433,2996.2316,-0.96846,290.0
1714525199061000,eth,1714550400000000,3075,put,66.24,,111.84,0.027,2996.2316,-0.91566,248.0
1714525195903000,btc,1715328000000000,90000,put,100.55,,141.15,0.4949,60223.72,-0.99232,0.0
1714525199061000,eth,1714550400000000,2850,call,104.5,,163.41,0.0493,2996.2316,0.95624,0.0
1714525199061000,eth,1715932800000000,3450,put,62.69,56.45,69.13,0.1615,2997.3333,-0.84031,1.0
1714525199063000,eth,1714550400000000,2900,call,84.76,,132.31,0.0331,2996.2316,0.91534,1.0
1714525197318000,eth,1715328000000000,2950,put,67.37,66.6,68.2,0.0355,2994.78,-0.42313,4357.0
1714525199061000,eth,1714550400000000,2925,call,78.65,,108.29,0.0253,2996.2316,0.86287,0.0
1714525199063000,eth,1714550400000000,2950,call,66.38,27.8,94.16,0.0176,2996.2316,0.79902,18.0
1714525199061000,eth,1714636800000000,2750,call,100.86,67.48,131.97,0.0842,2996.5458,0.92799,0.0
1714525195905000,btc,1717142400000000,94000,put,76.38,,92.82,0.558,60422.73,-0.97119,0.0
1714525199062000,eth,1714636800000000,2850,call,83.93,68.52,100.83,0.0529,2996.5458,0.84833,0.0
1714525199062000,eth,1714636800000000,2800,call,92.28,,120.67,0.0684,2996.5458,0.89676,0.0
1714525199062000,eth,1714636800000000,2900,call,76.04,65.46,95.45,0.0383,2996.5458,0.77235,1.0
1714525199061000,eth,1714550400000000,3050,put,62.47,,99.66,0.0194,2996.2316,-0.84096,500.0
1714525199062000,eth,1714550400000000,3100,put,76.18,,127.19,0.0352,2996.2316,-0.94182,251.0
1714525199061000,eth,1721980800000000,3500,put,63.48,60.87,65.45,0.2198,3044.11,-0.61707,0.0
1714525199061000,eth,1721980800000000,3600,put,63.64,59.7,66.94,0.2445,3044.11,-0.65074,1.0
1714525199062000,eth,1714636800000000,2950,call,70.19,65.88,81.73,0.0254,2996.5458,0.65388,525.0
1714525199063000,eth,1714550400000000,3150,put,89.06,,152.41,0.0515,2996.2316,-0.97588,370.0
1714525199061000,eth,1714550400000000,3175,put,91.66,,171.67,0.0598,2996.2316,-0.98691,84.0
1714525198924000,btc,1715328000000000,57000,call,61.55,57.35,64.0,0.0707,60223.16,0.72882,15.9
1714525199089000,eth,1721980800000000,3800,put,64.08,59.03,68.39,0.2967,3044.11,-0.71092,0.0
1714525199063000,eth,1714550400000000,3200,put,99.27,,181.24,0.0681,2996.2316,-0.99012,432.0
1714525199061000,eth,1714550400000000,3225,put,111.82,,199.73,0.0765,2996.2316,-0.98961,55.0
1714525199062000,eth,1721980800000000,4200,put,65.7,61.28,70.5,0.4103,3044.11,-0.80174,0.0
1714525199062000,eth,1714550400000000,3250,put,116.39,,207.39,0.0848,2996.2316,-0.99295,215.0
1714525199061000,eth,1721980800000000,4000,put,64.76,59.13,69.17,0.3522,3044.11,-0.76108,0.0
1714525199477000,eth,1727424000000000,3200,call,66.27,66.09,66.68,0.1524,3081.2,0.5488,1619.0
1714525199061000,eth,1714636800000000,3075,put,66.05,44.38,77.14,0.0323,2996.5458,-0.7383,23.0
1714525194782000,eth,1735286400000000,2700,put,70.69,69.56,71.9,0.1471,3138.03,-0.29154,412.0
1714525199062000,eth,1714550400000000,3275,put,120.44,,225.36,0.0931,2996.2316,-0.99528,55.0
1714525199063000,eth,1714723200000000,3250,call,73.61,71.35,75.37,0.0023,2996.86,0.08675,6422.0
1714525199063000,eth,1714550400000000,3300,put,120.63,,243.18,0.1014,2996.2316,-0.99756,55.0
1714525199062000,eth,1714636800000000,3100,put,66.52,50.5,78.46,0.0389,2996.5458,-0.79897,65.0
1714525199061000,eth,1721980800000000,4500,put,67.42,61.56,71.8,0.5008,3044.11,-0.84811,0.0
1714525199062000,eth,1714636800000000,3125,put,67.71,44.25,89.29,0.046,2996.5458,-0.84658,34.0
1714525199063000,eth,1721980800000000,5000,put,70.62,61.2,80.37,0.657,3044.11,-0.89859,0.0
1714525199063000,eth,1714550400000000,3325,put,120.65,,248.88,0.1097,2996.2316,-0.9988,1.0
1714525199062000,eth,1714636800000000,3150,put,69.61,,84.12,0.0536,2996.5458,-0.88207,63.0
1714525199061000,eth,1714550400000000,3350,put,123.86,,266.38,0.1181,2996.2316,-0.99924,4.0
1714525198923000,btc,1715328000000000,63000,put,55.6,52.39,57.66,0.0638,60223.16,-0.6786,100.7
1714525199062000,eth,1714550400000000,3375,put,124.18,,283.75,0.1264,2996.2316,-0.99963,0.0
1714525199063000,eth,1714636800000000,3175,put,72.05,,97.15,0.0614,2996.5458,-0.90794,47.0
1714525199062000,eth,1714550400000000,3400,put,124.59,,287.77,0.1348,2996.2316,-0.99982,0.0
1714525199062000,eth,1714636800000000,3225,put,76.12,,108.54,0.0773,2996.5458,-0.9452,50.0
1714525199062000,eth,1714550400000000,3425,put,124.64,,304.94,0.1431,2996.2316,-0.99992,0.0
1714525199063000,eth,1714636800000000,3200,put,74.4,,103.11,0.0693,2996.5458,-0.92814,41.0
1714525199062000,eth,1714636800000000,3250,put,78.32,,113.46,0.0854,2996.5458,-0.95724,16.0
1714525199062000,eth,1714550400000000,3450,put,124.67,,321.99,0.1514,2996.2316,-0.99997,0.0
1714525199062000,eth,1721980800000000,5500,put,74.4,55.21,85.56,0.817,3044.11,-0.92707,0.0
1714525195903000,btc,1714723200000000,77000,put,121.15,,178.53,0.2796,60186.24,-0.9941,0.2
1714525199061000,eth,1714636800000000,3300,put,83.18,,121.76,0.1018,2996.5458,-0.97287,0.0
1714525199063000,eth,1714550400000000,3475,put,126.16,,324.53,0.1598,2996.2316,-0.99998,0.0
1714525199063000,eth,1714550400000000,3500,put,126.3,,341.46,0.1681,2996.2316,-0.99999,0.0
1714525199062000,eth,1714636800000000,3275,put,80.57,,117.87,0.0935,2996.5458,-0.96637,0.0
1714525199062000,eth,1714636800000000,3325,put,85.9,,125.11,0.11,2996.5458,-0.97777,0.0
1714525195903000,btc,1714723200000000,78000,put,132.3,,190.73,0.2963,60186.24,-0.99226,0.0
1714525199061000,eth,1714636800000000,3350,put,87.99,,133.46,0.1183,2996.5458,-0.98231,0.0
1714525199062000,eth,1714550400000000,3525,put,131.12,,358.27,0.1765,2996.2316,-0.99999,0.0
1714525195902000,btc,1715328000000000,76000,put,73.61,,94.74,0.2632,60223.72,-0.97272,0.1
1714525199061000,eth,1714636800000000,3400,put,90.73,,144.34,0.1348,2996.5458,-0.98965,0.0
1714525199931000,btc,1715932800000000,64000,put,55.13,51.42,59.95,0.0848,60289.18,-0.6753,36.7
1714525195902000,btc,1714723200000000,80000,put,133.42,,208.56,0.3294,60186.24,-0.99584,0.0
1714525199062000,eth,1714636800000000,3375,put,89.56,,136.14,0.1265,2996.5458,-0.9863,6.0
1714525199063000,eth,1714550400000000,3550,put,131.12,,359.46,0.1848,2996.2316,-1.0,0.0
1714525196674000,btc,1714636800000000,59500,put,61.38,59.1,63.55,0.0095,60182.7772,-0.37042,18.3
1714525199931000,btc,1735286400000000,59000,put,65.12,64.38,66.22,0.1702,63157.93,-0.34713,51.8
1714525199062000,eth,1714636800000000,3450,put,101.57,,154.47,0.1515,2996.5458,-0.98933,0.0
1714525199063000,eth,1714550400000000,3575,put,131.12,,376.22,0.1932,2996.2316,-1.0,0.0
1714525198045000,btc,1727424000000000,70000,put,61.79,60.91,63.08,0.2392,61976.71,-0.54399,184.3
1714525195903000,btc,1715328000000000,78000,put,77.44,,101.63,0.2961,60223.72,-0.9789,0.0
1714525199930000,btc,1715328000000000,72000,call,65.32,63.95,66.46,0.002,60222.99,0.04829,579.0
1714525195902000,btc,1715328000000000,80000,put,81.94,,108.06,0.3292,60223.72,-0.98243,0.0
1714525199061000,eth,1714636800000000,3425,put,97.83,,146.37,0.1432,2996.5458,-0.98831,0.0
1714525195903000,btc,1714723200000000,84000,put,134.43,,236.65,0.3957,60186.24,-0.99895,1.4
1714525195903000,btc,1714723200000000,82000,put,134.43,,219.63,0.3625,60186.24,-0.99782,0.0
1714525195903000,btc,1715328000000000,82000,put,85.14,,114.07,0.3623,60223.72,-0.98625,0.0
1714525195902000,btc,1714723200000000,86000,put,134.45,,246.53,0.429,60186.24,-0.99951,0.0
1714525199061000,eth,1714636800000000,3500,put,109.7,,163.9,0.1682,2996.5458,-0.99054,0.0
1714525199061000,eth,1714550400000000,3600,put,131.12,,392.85,0.2015,2996.2316,-1.0,0.0
1714525195902000,btc,1715328000000000,84000,put,87.88,,122.61,0.3953,60223.72,-0.98936,0.0
1714525195902000,btc,1714723200000000,88000,put,134.45,,262.88,0.4622,60186.24,-0.99978,0.0
1714525199063000,eth,1714636800000000,3550,put,113.01,,172.64,0.1848,2996.5458,-0.99357,0.0
1714525198924000,btc,1714723200000000,50000,call,114.53,,150.08,0.1699,60185.23,0.98161,0.3
1714525196653000,eth,1714723200000000,3150,call,66.92,65.16,69.0,0.0051,2996.7,0.18028,6498.0
1714525199063000,eth,1714550400000000,3650,put,131.12,,409.43,0.2182,2996.2316,-1.0,0.0
1714525199063000,eth,1714636800000000,3600,put,113.39,,188.47,0.2015,2996.5458,-0.99639,0.0
1714525199061000,eth,1714636800000000,3650,put,123.86,,196.54,0.2182,2996.5458,-0.99586,0.0
1714525195903000,btc,1715328000000000,86000,put,93.14,,128.04,0.4285,60223.72,-0.98991,0.0
1714525197918000,btc,1715328000000000,68000,call,58.92,58.15,59.52,0.0046,60223.56,0.10661,352.1
1714525199488000,eth,1715328000000000,2800,put,74.78,73.62,75.53,0.0206,2994.86,-0.26647,14405.0
1714525199930000,btc,1715328000000000,71000,call,63.59,62.34,65.03,0.0024,60222.99,0.05799,202.8
1714525199061000,eth,1714550400000000,3700,put,131.12,,424.68,0.2349,2996.2316,-1.0,0.0
1714525199062000,eth,1714550400000000,3800,put,131.17,,471.8,0.2683,2996.2316,-1.0,0.0
1714525199063000,eth,1715932800000000,3250,put,62.09,56.92,67.96,0.1067,2997.3333,-0.70932,512.0
1714525199063000,eth,1714636800000000,3750,put,130.25,,219.59,0.2515,2996.5458,-0.99785,0.0
1714525199063000,eth,1714550400000000,3850,put,131.64,,537.7,0.2849,2996.2316,-1.0,0.0
1714525195902000,btc,1714723200000000,90000,put,134.45,,278.87,0.4954,60186.24,-0.9999,0.0
1714525199061000,eth,1714550400000000,3750,put,131.12,,457.65,0.2516,2996.2316,-1.0,0.0
1714525199062000,eth,1714636800000000,3700,put,130.23,,203.99,0.2348,2996.5458,-0.99636,0.0
1714525195902000,btc,1714723200000000,92000,put,134.45,,287.51,0.5286,60186.24,-0.99996,0.0
1714525199061000,eth,1715932800000000,3300,put,62.09,55.93,68.55,0.1195,2997.3333,-0.74787,69.0
1714525199063000,eth,1714636800000000,3800,put,134.59,,226.52,0.2682,2996.5458,-0.99829,0.0
1714525199061000,eth,1714550400000000,3900,put,131.87,,517.49,0.3016,2996.2316,-1.0,0.0
1714525199062000,eth,1715932800000000,3350,put,62.09,53.66,69.91,0.1329,2997.3333,-0.78302,145.0
1714525199062000,eth,1714636800000000,3850,put,140.1,,232.88,0.2848,2996.5458,-0.99849,0.0
1714525199063000,eth,1714550400000000,3950,put,131.87,,529.53,0.3183,2996.2316,-1.0,0.0
1714525195902000,btc,1714723200000000,94000,put,134.45,,302.94,0.5619,60186.24,-0.99998,0.0
1714525196928000,btc,1719561600000000,65000,call,57.16,56.72,57.36,0.0637,60829.18,0.4301,3373.2
1714525199063000,eth,1715932800000000,3500,put,63.72,56.28,74.04,0.1767,2997.3333,-0.86089,10.0
1714525199063000,eth,1715932800000000,3400,put,62.12,56.81,68.28,0.1469,2997.3333,-0.81457,4.0
1714525199062000,eth,1714636800000000,3900,put,146.26,,248.35,0.3015,2996.5458,-0.99858,0.0
