ts_us,asset,expiry_us,strike,opt_type,mark_iv,bid_iv,ask_iv,mark_price,underlying_price,delta,open_interest
1730422795548000,eth,1731052800000000,5000,call,142.14,,168.27,0.0,2526.72,0.00049,2510.0
1730422795548000,eth,1731052800000000,3000,call,76.89,75.83,77.55,0.0029,2526.72,0.06356,21319.0
1730422798512000,eth,1731052800000000,2450,call,73.04,71.16,73.99,0.0575,2526.64,0.63682,416.0
1730422795452000,eth,1730534400000000,3050,call,85.14,,120.65,0.0,2522.5229,0.0001,15.0
1730422797466000,eth,1730534400000000,2750,call,68.8,65.97,69.92,0.0003,2522.4943,0.01834,326.0
1730422799960000,eth,1730534400000000,2525,call,50.43,48.35,50.45,0.0114,2522.5529,0.49309,47.0
1730422799968000,eth,1732867200000000,2800,call,61.3,60.66,61.68,0.0317,2540.16,0.31374,4898.0
1730422799520000,eth,1732867200000000,1800,call,77.37,67.97,85.7,0.2956,2540.02,0.95604,277.0
1730422797466000,eth,1743148800000000,6500,call,75.33,74.19,75.77,0.0082,2622.56,0.04871,1940.0
1730422797981000,eth,1743148800000000,4000,call,65.57,65.19,65.73,0.0412,2622.56,0.21037,5796.0
1730422798495000,eth,1743148800000000,2800,call,62.27,62.09,62.49,0.1304,2622.56,0.51287,6384.0
1730422796803000,eth,1758873600000000,5000,call,68.19,67.54,68.65,0.0806,2737.81,0.27227,1044.0
1730422798565000,eth,1758873600000000,2200,call,64.0,,75.54,0.3269,2737.59,0.74652,0.0
1730422798163000,eth,1732262400000000,2750,call,62.75,62.17,63.32,0.0295,2535.84,0.32305,122.0
1730422795452000,eth,1732262400000000,2300,call,64.92,,,0.1172,2535.8667,0.75836,0.0
1730422799480000,eth,1730448000000000,2400,call,77.66,,156.11,0.0484,2521.41,0.98805,537.0
1730422796459000,eth,1731657600000000,2800,call,66.49,65.5,67.12,0.0176,2531.3,0.24165,636.0
1730422796459000,eth,1731657600000000,2350,call,67.84,61.44,74.5,0.0951,2531.3,0.73261,1.0
1730422799478000,btc,1731052800000000,78000,call,69.65,69.23,70.7,0.0076,70246.7,0.15522,1004.2
1730422796666000,btc,1731052800000000,68000,call,68.16,66.37,69.23,0.0559,70248.09,0.65017,909.1
1730422799478000,btc,1731052800000000,50000,call,109.76,,147.42,0.2889,70246.7,0.98836,12.8
1730422798121000,btc,1738310400000000,90000,call,56.23,56.03,56.65,0.0383,72101.0785,0.25852,322.3
1730422795450000,btc,1738310400000000,77000,call,54.36,54.08,54.59,0.0811,72100.4946,0.45783,57.1
1730422798471000,btc,1738310400000000,68000,call,53.24,52.54,54.41,0.1338,72101.3869,0.63799,51.1
1730422795450000,btc,1738310400000000,58000,call,53.81,51.44,57.27,0.224,72100.4946,0.82722,0.0
1730422798471000,btc,1738310400000000,25000,call,85.87,,106.91,0.6538,72101.3869,0.99633,0.0
1730422795450000,btc,1738310400000000,115000,call,60.29,59.75,61.07,0.0099,72100.4946,0.08112,251.3
1730422798471000,btc,1730534400000000,85000,call,76.98,,136.48,0.0,70126.2971,2e-05,0.0
1730422795450000,btc,1730534400000000,76500,call,64.2,60.71,70.35,0.0002,70125.4286,0.01196,8.1
1730422798279000,btc,1730534400000000,72000,call,46.19,44.84,48.12,0.0025,70125.4286,0.17197,77.5
1730422795450000,btc,1730534400000000,67000,call,53.74,,,0.0457,70125.4286,0.9236,0.0
1730422795552000,btc,1743148800000000,60000,call,53.59,52.54,54.64,0.234,73299.09,0.77586,538.1
1730422799478000,btc,1743148800000000,300000,call,84.53,83.7,84.98,0.0014,73297.82,0.00924,877.6
1730422798471000,btc,1743148800000000,120000,call,59.35,59.09,59.83,0.0214,73298.35,0.13158,4020.1
1730422798471000,btc,1751011200000000,70000,call,54.56,54.49,55.16,0.2047,75118.64,0.64821,559.7
1730422798471000,btc,1751011200000000,140000,call,60.56,60.25,61.03,0.0316,75118.64,0.15207,728.3
1730422798573000,btc,1758873600000000,90000,call,56.31,55.6,56.92,0.1527,76779.87,0.48821,47.3
1730422799580000,btc,1758873600000000,40000,call,56.74,54.81,59.49,0.4999,76779.44,0.93048,2.9
1730422799580000,btc,1758873600000000,200000,call,64.01,63.77,64.65,0.0234,76779.44,0.10194,95.5
1730422796457000,btc,1732262400000000,84000,call,62.02,61.38,63.25,0.0098,70554.1667,0.13793,22.2
1730422795450000,btc,1732262400000000,72000,call,58.68,58.26,59.3,0.0474,70554.08,0.47118,1.5
1730422795450000,btc,1732262400000000,62000,call,60.01,55.63,64.71,0.1351,70554.08,0.83251,0.0
1730422797901000,btc,1732262400000000,102000,call,72.3,71.35,73.73,0.0013,70554.1667,0.0215,0.8
1730422797464000,btc,1732867200000000,66000,call,56.71,55.37,57.94,0.0998,70707.29,0.69683,441.3
1730422795491000,eth,1735286400000000,4600,call,73.34,72.75,73.89,0.003,2559.22,0.02926,6377.0
1730422798194000,btc,1731657600000000,75000,call,62.69,62.13,63.53,0.0249,70400.9133,0.32704,192.7
1730422799480000,eth,1731052800000000,5000,put,142.14,,,0.979,2526.33,-0.9987,90.0
1730422799551000,eth,1731052800000000,3000,put,76.89,,93.36,0.1902,2526.33,-0.9366,593.0
1730422799821000,eth,1731052800000000,2450,put,73.04,72.64,73.58,0.0272,2526.33,-0.36362,2845.0
1730422798474000,eth,1730534400000000,3050,put,85.14,,,0.2093,2522.4743,-0.99267,0.0
1730422799480000,eth,1730534400000000,2750,put,68.8,,,0.0919,2522.4229,-0.93374,0.0
1730422798482000,eth,1730534400000000,2525,put,50.43,48.44,52.66,0.0125,2522.5229,-0.50707,63.0
1730422798474000,eth,1732867200000000,2800,put,61.3,55.19,62.39,0.1339,2540.16,-0.68625,969.0
1730422797590000,eth,1732867200000000,1800,put,77.37,76.58,77.75,0.0042,2540.39,-0.04389,3749.0
1730422799480000,eth,1743148800000000,6500,put,75.33,,82.07,1.4867,2622.26,-0.95132,43.0
1730422798474000,eth,1743148800000000,4000,put,65.57,58.62,68.76,0.5664,2622.39,-0.78967,2016.0
1730422799582000,eth,1743148800000000,2800,put,62.27,61.01,63.58,0.1981,2622.26,-0.48725,5828.0
1730422799588000,eth,1735286400000000,8000,put,101.39,,,2.1265,2558.85,-0.99559,9.0
1730422798514000,eth,1735286400000000,4600,put,73.34,,,0.8004,2558.98,-0.97076,95.0
1730422795491000,eth,1735286400000000,400,put,157.99,,186.77,0.0001,2559.22,-0.00048,10794.0
1730422799588000,eth,1735286400000000,3700,put,64.92,49.32,70.47,0.4559,2558.85,-0.90641,220.0
1730422798328000,eth,1735286400000000,2800,put,60.05,58.82,61.13,0.1523,2559.14,-0.6039,3196.0
1730422795925000,eth,1735286400000000,1900,put,65.95,65.54,66.27,0.0138,2559.24,-0.10036,4332.0
1730422799480000,eth,1758873600000000,5000,put,68.19,63.28,72.22,0.907,2737.44,-0.72781,1.0
1730422796459000,eth,1758873600000000,2200,put,64.0,63.36,64.67,0.1305,2737.8,-0.25344,1136.0
1730422795452000,eth,1732262400000000,2750,put,62.75,,129.46,0.114,2535.8667,-0.67691,50.0
1730422798810000,eth,1732262400000000,2300,put,64.92,64.61,65.93,0.0242,2535.84,-0.24165,30.0
1730422799581000,eth,1730448000000000,2700,put,94.08,,207.96,0.0707,2521.41,-0.99477,1721.0
1730422798474000,eth,1731657600000000,2800,put,66.49,60.19,70.83,0.1238,2531.2633,-0.75838,261.0
1730422799815000,eth,1731657600000000,2350,put,67.84,67.09,68.63,0.0235,2531.2633,-0.26742,541.0
1730422795458000,btc,1731052800000000,78000,put,69.64,61.7,76.7,0.118,70248.09,-0.84475,1.0
1730422799579000,btc,1731052800000000,68000,put,68.16,67.31,69.22,0.0239,70246.7,-0.34991,549.3
1730422799237000,btc,1731052800000000,50000,put,109.76,105.86,112.95,0.0007,70247.23,-0.01163,947.3
1730422798471000,btc,1730620800000000,78000,put,57.54,,,0.1121,70146.6443,-0.98887,0.0
1730422798471000,btc,1730620800000000,73000,put,40.99,,,0.0425,70146.6443,-0.88518,0.3
1730422795416000,btc,1730620800000000,68500,put,40.19,39.08,41.2,0.0042,70145.7886,-0.22322,58.5
1730422798471000,btc,1738310400000000,90000,put,56.23,53.04,58.33,0.2866,72100.5885,-0.74149,0.0
1730422795450000,btc,1738310400000000,77000,put,54.36,28.85,55.11,0.149,72100.4946,-0.54217,0.0
1730422797964000,btc,1738310400000000,68000,put,53.24,53.01,53.55,0.0769,72100.5885,-0.36203,43.1
1730422797464000,btc,1738310400000000,58000,put,53.81,53.48,54.26,0.0284,72101.0785,-0.17277,30.6
1730422795450000,btc,1738310400000000,25000,put,85.87,80.25,91.18,0.0006,72100.4946,-0.00367,6.1
1730422795450000,btc,1738310400000000,115000,put,60.29,51.57,65.27,0.6049,72100.4946,-0.91889,0.0
1730422798471000,btc,1730534400000000,85000,put,76.98,,,0.2122,70126.2971,-0.99788,0.0
1730422795450000,btc,1730534400000000,76500,put,64.2,,,0.0911,70125.4286,-0.98742,0.0
1730422797464000,btc,1730534400000000,72000,put,46.19,32.48,59.67,0.0292,70125.8829,-0.82797,42.7
1730422798471000,btc,1730534400000000,67000,put,53.74,51.49,55.13,0.0011,70125.8829,-0.0746,48.4
1730422796457000,btc,1743148800000000,60000,put,53.59,53.3,53.82,0.0526,73299.62,-0.22413,1103.6
