ts_us,asset,expiry_us,strike,opt_type,mark_iv,bid_iv,ask_iv,mark_price,underlying_price,delta,open_interest
1727744396348000,eth,1751011200000000,2600,call,68.59,67.91,69.17,0.2541,2753.59,0.65247,198.0
1727744399411000,eth,1751011200000000,1000,call,77.74,,,0.6477,2753.63,0.9679,1.0
1727744399411000,eth,1751011200000000,7500,call,77.88,77.17,78.6,0.0312,2753.63,0.12232,858.0
1727744398332000,eth,1729843200000000,2000,call,69.19,58.79,76.12,0.2433,2628.55,0.9474,171.0
1727744398350000,eth,1729843200000000,4500,put,78.74,,109.54,0.7124,2628.55,-0.99454,76.0
1727744398350000,eth,1729843200000000,2100,call,65.17,58.04,70.37,0.2074,2628.55,0.9221,317.0
1727744399440000,eth,1729843200000000,1800,call,79.09,59.79,90.72,0.3173,2628.53,0.97487,1.0
1727744398350000,eth,1729843200000000,3700,put,66.14,,79.76,0.4094,2628.55,-0.97248,11.0
1727744397366000,eth,1729843200000000,3800,put,68.1,,82.49,0.4471,2628.5,-0.97779,178.0
1727744396318000,eth,1751011200000000,3500,put,69.83,46.61,92.74,0.4236,2753.56,-0.53984,43.0
1727744398350000,eth,1729843200000000,5000,put,88.14,,127.56,0.9025,2628.55,-0.99668,27.0
1727744396348000,eth,1751011200000000,3500,call,69.83,69.23,70.4,0.1525,2753.6,0.46017,148.0
1727744397430000,eth,1751011200000000,2500,call,68.56,67.8,69.1,0.2699,2753.61,0.67671,647.0
1727744399411000,eth,1751011200000000,4000,call,70.79,70.23,71.3,0.1178,2753.63,0.37826,1522.0
1727744397366000,eth,1729843200000000,1000,call,134.28,,180.49,0.6197,2628.5,0.99848,431.0
1727744398350000,eth,1729843200000000,5500,put,91.55,,146.09,1.0926,2628.55,-0.99868,0.0
1727744397430000,eth,1751011200000000,2600,put,68.59,67.06,69.42,0.1984,2753.61,-0.34753,1312.0
1727744398350000,eth,1729843200000000,3200,put,59.1,51.81,64.4,0.2252,2628.55,-0.88764,230.0
1727744398350000,eth,1729843200000000,4400,put,78.16,,106.11,0.6744,2628.55,-0.99294,3.0
1727744397366000,eth,1729843200000000,4000,put,70.89,,94.64,0.5226,2628.5,-0.98626,29.0
1727744398350000,eth,1729843200000000,1900,call,73.81,59.74,83.74,0.2801,2628.55,0.96404,0.0
1727744399411000,eth,1751011200000000,4200,call,71.16,70.61,71.71,0.1067,2753.63,0.35009,654.0
1727744398350000,eth,1729843200000000,1500,call,98.31,,116.08,0.4302,2628.55,0.99032,314.0
1727744398332000,eth,1729843200000000,3300,put,60.32,49.15,67.12,0.2611,2628.55,-0.91685,827.0
1727744396327000,eth,1729843200000000,2400,put,57.58,57.04,58.27,0.0234,2628.48,-0.24621,17896.0
1727744396476000,eth,1751011200000000,2400,put,68.48,67.65,68.99,0.158,2753.56,-0.29884,721.0
1727744399440000,eth,1729843200000000,3400,put,61.6,43.8,69.76,0.2975,2628.53,-0.93823,631.0
1727744396415000,eth,1729843200000000,2200,call,61.81,58.35,66.22,0.1727,2628.44,0.88406,1122.0
1727744399411000,eth,1751011200000000,12000,put,86.54,,,3.3755,2753.63,-0.93262,0.0
1727744399340000,eth,1751011200000000,3200,put,69.38,68.05,70.24,0.3421,2753.63,-0.48169,584.0
1727744396313000,eth,1751011200000000,5500,put,73.61,70.82,76.54,1.0574,2753.59,-0.78174,30.0
1727744398332000,eth,1729843200000000,2900,put,56.58,52.86,59.29,0.1262,2628.55,-0.72586,1201.0
1727744398350000,eth,1729843200000000,4200,put,75.35,,96.69,0.5985,2628.55,-0.98966,54.0
1727744399370000,eth,1729843200000000,2200,put,61.81,61.46,62.45,0.0097,2628.55,-0.11588,11102.0
1727744399340000,eth,1751011200000000,6500,put,75.72,,,1.4026,2753.63,-0.8402,0.0
1727744399340000,eth,1751011200000000,11000,put,84.89,,,3.015,2753.63,-0.92304,44.0
1727744398368000,eth,1729238400000000,3000,call,55.99,54.93,56.9,0.009,2625.495,0.15074,761.0
1727744399951000,eth,1729238400000000,2800,put,54.35,53.07,56.3,0.089,2625.525,-0.68607,39.0
1727744397669000,eth,1729238400000000,3000,put,55.99,50.42,60.4,0.1517,2625.54,-0.84922,0.0
1727744395365000,eth,1729238400000000,2450,call,55.92,52.8,58.42,0.0877,2625.54,0.73544,0.0
1727744398368000,eth,1729238400000000,2200,call,63.07,57.01,69.93,0.1679,2625.495,0.91253,0.0
1727744396326000,eth,1729238400000000,2550,put,54.59,53.73,55.54,0.0337,2625.52,-0.38017,581.0
1727744398826000,eth,1729238400000000,2550,call,54.59,52.81,55.83,0.0625,2625.525,0.61984,0.0
1727744399369000,eth,1729238400000000,2700,put,53.81,52.78,55.12,0.0629,2625.555,-0.57148,30.0
1727744396471000,eth,1729238400000000,2850,put,54.57,51.09,58.8,0.1034,2625.54,-0.73605,0.0
1727744399369000,eth,1729238400000000,2400,call,56.85,52.74,60.61,0.1021,2625.555,0.78458,0.0
1727744397325000,eth,1727769600000000,2575,put,47.97,45.02,53.86,0.0008,2617.2784,-0.11358,510.0
1727744399877000,eth,1729238400000000,2750,put,54.12,52.96,56.0,0.0754,2625.525,-0.63092,7.0
1727744399665000,btc,1728028800000000,63500,call,44.99,44.16,46.81,0.0173,63534.65,0.51361,3.2
1727744399271000,btc,1727942400000000,63000,call,44.37,41.28,47.81,0.0184,63520.1044,0.59925,5.3
1727744396366000,eth,1729238400000000,2400,put,56.85,55.81,57.39,0.0162,2625.53,-0.21544,641.0
1727744397257000,btc,1751011200000000,70000,put,60.66,59.78,61.71,0.2305,67282.76,-0.4268,60.8
1727744396684000,eth,1727856000000000,2650,put,49.6,45.09,51.96,0.019,2617.8595,-0.65499,33.0
1727744397325000,eth,1727856000000000,2400,put,76.95,74.45,81.98,0.0005,2617.8556,-0.02743,69.0
1727744395474000,eth,1727856000000000,2775,call,51.22,47.21,52.79,0.0003,2617.8695,0.02885,13.0
1727744396366000,eth,1729238400000000,2600,call,54.23,53.24,54.98,0.0519,2625.52,0.55637,165.0
1727744396318000,eth,1727856000000000,2300,put,91.25,87.16,104.48,0.0001,2617.8595,-0.00803,8.0
1727744398773000,eth,1727856000000000,2800,call,53.73,48.53,59.4,0.0002,2617.8256,0.01836,465.0
1727744395277000,eth,1727856000000000,2850,call,62.06,,65.06,0.0001,2617.8495,0.01121,2.0
1727744396318000,eth,1727856000000000,2250,put,99.23,100.39,119.76,0.0001,2617.8595,-0.00476,0.0
1727744395224000,eth,1727856000000000,2700,put,49.66,,64.38,0.0337,2617.8495,-0.84877,1.0
1727744396318000,eth,1727856000000000,2825,call,59.35,,68.33,0.0002,2617.8595,0.01621,298.0
1727744396318000,eth,1727856000000000,2350,put,84.5,81.02,89.53,0.0003,2617.8595,-0.01496,47.0
1727744399340000,eth,1727856000000000,2575,call,52.57,48.94,61.02,0.0222,2617.8256,0.70646,32.0
1727744399340000,eth,1727856000000000,2550,call,54.88,43.53,67.26,0.0298,2617.8756,0.79411,10.0
1727744399681000,eth,1729843200000000,3100,call,58.07,57.05,58.7,0.0111,2628.53,0.15234,9096.0
1727744397325000,eth,1743148800000000,1000,call,81.32,75.4,87.98,0.6354,2702.17,0.97898,2.0
1727744398332000,eth,1743148800000000,1500,put,71.13,70.09,71.6,0.021,2702.27,-0.07598,3859.0
1727744396318000,eth,1743148800000000,3800,put,69.51,67.51,71.5,0.487,2702.17,-0.67685,73.0
1727744396325000,eth,1743148800000000,4600,put,71.74,66.1,75.7,0.7498,2702.17,-0.79113,41.0
1727744397325000,eth,1743148800000000,4800,put,72.37,66.21,76.73,0.8185,2702.22,-0.81138,97.0
1727744394381000,eth,1743148800000000,5000,put,73.01,66.39,77.88,0.888,2702.21,-0.82913,110.0
1727744394381000,eth,1743148800000000,2800,put,67.33,66.06,68.24,0.208,2702.21,-0.43653,5513.0
1727744396318000,eth,1743148800000000,4200,put,70.62,65.76,74.02,0.6157,2702.17,-0.7411,53.0
1727744397780000,eth,1743148800000000,3300,call,68.3,67.91,69.0,0.1166,2702.22,0.4286,1445.0
1727744396118000,eth,1743148800000000,2800,call,67.33,66.85,67.94,0.1718,2702.21,0.56347,5255.0
1727744394381000,eth,1743148800000000,3000,put,67.72,66.22,68.91,0.2572,2702.21,-0.4937,1311.0
1727744396382000,eth,1728028800000000,2450,put,58.21,57.31,59.56,0.003,2619.02,-0.1085,1328.0
1727744396318000,eth,1743148800000000,3000,call,67.72,67.37,68.27,0.147,2702.17,0.50628,4335.0
1727744398434000,eth,1743148800000000,7500,put,80.7,61.48,100.88,1.7882,2702.27,-0.93674,0.0
1727744396318000,eth,1743148800000000,4400,put,71.22,65.99,74.98,0.6823,2702.17,-0.7675,240.0
1727744398332000,eth,1743148800000000,15000,put,95.42,,143.23,4.5535,2702.27,-0.98735,35.0
1727744396318000,eth,1743148800000000,4000,put,70.06,67.73,71.92,0.5505,2702.17,-0.71097,2016.0
1727744397370000,eth,1758873600000000,2400,call,69.54,68.59,70.52,0.3287,2802.58,0.71563,0.0
1727744398437000,eth,1758873600000000,3500,call,70.92,70.21,71.72,0.1998,2802.62,0.51475,51.0
1727744396318000,eth,1758873600000000,4500,put,72.42,69.22,75.56,0.7405,2802.53,-0.6173,0.0
1727744397370000,eth,1758873600000000,8000,call,77.96,77.42,78.43,0.0503,2802.58,0.16682,360.0
1727744398437000,eth,1758873600000000,3200,put,70.5,,,0.3692,2802.62,-0.43608,0.0
1727744397370000,eth,1758873600000000,1500,put,70.94,69.53,71.98,0.0511,2802.58,-0.10763,10.0
1727744397370000,eth,1758873600000000,2000,call,69.78,,,0.4011,2802.58,0.79766,0.0
1727744394406000,eth,1758873600000000,6000,put,74.82,70.08,79.76,1.2237,2802.56,-0.74291,0.0
1727744399443000,eth,1758873600000000,5500,put,73.97,69.76,78.14,1.0585,2802.6,-0.70881,0.0
1727744398437000,eth,1758873600000000,1000,call,75.55,,,0.6598,2802.62,0.95979,0.0
1727744398332000,eth,1727856000000000,2725,call,49.98,47.37,52.52,0.0012,2617.8256,0.09098,369.0
1727744398437000,eth,1758873600000000,3000,call,70.25,69.58,71.01,0.2486,2802.62,0.59928,2.0
1727744397370000,eth,1758873600000000,5500,call,73.97,73.21,74.83,0.0961,2802.58,0.29119,33.0
1727744396318000,eth,1727856000000000,2500,put,61.74,60.79,64.49,0.0018,2617.8595,-0.10158,290.0
1727744396382000,eth,1727856000000000,2650,call,49.6,46.43,51.01,0.0067,2617.7695,0.34458,113.0
1727744399340000,eth,1731052800000000,3200,put,66.12,62.55,69.5,0.2378,2634.91,-0.78818,443.0
1727744396395000,eth,1731052800000000,2600,call,63.77,62.99,64.16,0.0885,2634.878,0.56663,3440.0
1727744396318000,eth,1731052800000000,2200,call,66.54,63.29,69.94,0.1871,2634.888,0.82759,1100.0
1727744399340000,eth,1731052800000000,4500,put,79.89,,93.74,0.7102,2634.91,-0.97375,70.0
1727744398332000,eth,1731052800000000,2000,call,70.85,65.84,75.96,0.2521,2634.854,0.90592,627.0
1727744397325000,eth,1731052800000000,2500,call,63.93,62.68,65.57,0.1085,2634.878,0.63957,1656.0
1727744398332000,eth,1731052800000000,3500,put,68.88,61.91,74.32,0.3407,2634.854,-0.87719,250.0
1727744399340000,eth,1731052800000000,5000,put,85.23,,105.19,0.8989,2634.91,-0.98547,90.0
1727744396318000,eth,1731052800000000,3000,put,64.85,62.02,66.45,0.1752,2634.888,-0.69596,1038.0
1727744397257000,btc,1731052800000000,67000,call,56.33,55.87,56.65,0.0531,63968.362,0.43543,201.7
1727744399374000,btc,1732867200000000,65000,put,56.12,55.83,56.76,0.0965,64255.85,-0.47521,204.1
1727744397370000,eth,1758873600000000,2200,call,69.62,,,0.3629,2802.58,0.75673,0.0
1727744397325000,eth,1731052800000000,1500,call,91.24,,101.24,0.4331,2634.878,0.98002,112.0
1727744399340000,eth,1727769600000000,2850,call,80.01,,115.54,0.0,2617.2984,0.00027,59.0
1727744399340000,eth,1727769600000000,2900,call,80.1,,146.76,0.0,2617.2984,2e-05,25.0
1727744399340000,eth,1727769600000000,2300,put,104.57,,180.5,0.0,2617.2984,-1e-05,470.0
1727744399340000,eth,1727769600000000,3200,call,80.12,,259.89,0.0,2617.2984,0.0,0.0
1727744399340000,eth,1727769600000000,2250,put,104.57,,211.47,0.0,2617.2984,0.0,38.0
1727744399340000,eth,1727769600000000,2875,call,80.1,,128.06,0.0,2617.2984,0.00019,108.0
1727744399340000,eth,1727769600000000,3000,call,80.11,,186.36,0.0,2617.2984,0.0,23.0
1727744398332000,eth,1727769600000000,2775,call,71.25,,90.18,0.0,2617.2484,0.00195,714.0
1727744399340000,eth,1727769600000000,2950,call,80.1,,157.76,0.0,2617.2984,0.0,25.0
1727744399340000,eth,1727769600000000,3050,call,80.12,,205.53,0.0,2617.2984,0.0,3.0
1727744398332000,eth,1727769600000000,2800,call,77.67,,102.18,0.0,2617.2484,0.00112,441.0
1727744399340000,eth,1727769600000000,3150,call,80.12,,242.25,0.0,2617.2984,0.0,0.0
1727744397568000,eth,1727769600000000,2575,call,47.97,,82.86,0.0169,2617.2784,0.88642,10.0
1727744399340000,eth,1727769600000000,2825,call,80.0,,97.89,0.0,2617.2984,0.00195,91.0
1727744399340000,eth,1727769600000000,3250,call,80.12,,277.1,0.0,2617.2984,0.0,0.0
1727744398332000,eth,1727769600000000,2750,call,69.92,,78.19,0.0,2617.2484,0.00638,719.0
1727744399340000,eth,1727769600000000,3100,call,80.12,,224.14,0.0,2617.2984,0.0,0.0
1727744396340000,btc,1743148800000000,65000,call,58.9,58.47,59.58,0.1682,65788.54,0.59295,1321.9
1727744395268000,btc,1743148800000000,40000,call,61.89,59.93,64.47,0.4126,65788.59,0.91412,34.6
1727744396340000,btc,1743148800000000,90000,call,61.4,61.1,61.72,0.0672,65788.54,0.30302,761.1
1727744399373000,btc,1743148800000000,60000,call,58.6,58.21,59.59,0.203,65791.56,0.66632,567.9
1727744396340000,btc,1743148800000000,160000,call,70.42,69.74,70.95,0.0106,65788.54,0.05942,310.5
1727744396340000,btc,1743148800000000,30000,call,69.03,64.7,74.73,0.5509,65788.54,0.96917,17.9
1727744396340000,btc,1743148800000000,100000,put,62.87,59.2,65.13,0.5686,65788.54,-0.76832,17.1
1727744396250000,btc,1727856000000000,61500,put,49.5,47.71,51.58,0.002,63507.3546,-0.13449,4.0
1727744399271000,btc,1727942400000000,65000,call,45.05,42.51,46.39,0.0057,63519.1873,0.26511,69.3
1727744396498000,btc,1732867200000000,62000,put,55.88,55.46,56.42,0.0717,64252.69,-0.39317,59.1
1727744396250000,btc,1729238400000000,61000,put,46.82,46.03,47.32,0.0221,63701.08,-0.317,55.2
1727744399767000,btc,1727856000000000,64500,call,44.15,42.98,45.47,0.0045,63507.5207,0.28189,7.1
1727744399374000,btc,1732867200000000,59000,put,56.02,55.76,56.47,0.0514,64255.85,-0.31176,149.5
1727744396341000,btc,1735286400000000,61000,call,56.6,56.28,57.1,0.1371,64592.04,0.63499,226.5
1727744399374000,btc,1732867200000000,65000,call,56.12,55.56,56.5,0.0849,64255.85,0.52479,167.6
1727744399667000,btc,1727769600000000,63500,call,36.13,33.1,41.08,0.004,63495.8493,0.49948,33.4
1727744399529000,btc,1729843200000000,51000,put,58.76,58.13,59.74,0.0042,63781.38,-0.06043,490.2
1727744395497000,btc,1728028800000000,63000,call,44.63,43.69,46.39,0.0213,63531.41,0.58682,318.6
1727744399372000,btc,1728028800000000,62000,call,45.13,43.09,47.8,0.0316,63534.65,0.72304,219.7
1727744396250000,btc,1727856000000000,66500,call,48.86,47.08,51.34,0.0007,63507.3546,0.05825,27.7
1727744397672000,btc,1728633600000000,63000,put,46.02,45.24,46.76,0.026,63624.19,-0.43399,157.3
1727744394609000,btc,1727856000000000,64000,put,43.84,38.16,46.96,0.0148,63506.4104,-0.61174,53.7
1727744395243000,btc,1729843200000000,76000,call,52.32,51.87,52.91,0.0067,63778.83,0.10911,627.5
1727744396250000,btc,1729238400000000,66000,put,47.07,45.14,48.75,0.0621,63701.08,-0.61594,31.9
1727744396089000,eth,1727942400000000,2775,call,52.17,50.07,53.43,0.0015,2618.4498,0.08318,130.0
1727744398444000,eth,1735286400000000,3900,call,69.23,68.8,69.62,0.026,2655.85,0.16715,1505.0
1727744397771000,btc,1743148800000000,140000,put,67.64,61.72,72.77,1.1438,65788.92,-0.91328,3.8
1727744398365000,btc,1728028800000000,64500,put,44.97,42.66,49.61,0.0259,63534.15,-0.63002,37.0
1727744397803000,btc,1732867200000000,66000,call,56.24,55.93,56.55,0.0785,64252.77,0.49799,128.6
1727744398350000,eth,1729843200000000,2600,put,55.81,55.5,56.49,0.0518,2628.55,-0.44123,16247.0
1727744398308000,btc,1732867200000000,40000,call,72.66,63.52,76.57,0.3826,64255.43,0.96122,14.4
1727744396353000,btc,1732867200000000,44000,put,66.26,65.76,66.79,0.0077,64252.77,-0.06041,177.4
1727744399374000,btc,1732867200000000,49000,put,60.46,60.22,60.88,0.0142,64255.85,-0.10857,110.6
