ts_us,asset,expiry_us,strike,opt_type,mark_iv,bid_iv,ask_iv,mark_price,underlying_price,delta,open_interest
1788224399670000,btc,1788508800000000,80000,put,38.16,34.61,40.48,0.0247,78654.56,-0.67363,288.8
1788224399613000,btc,1788508800000000,73000,put,44.75,42.64,46.52,0.0007,78654.56,-0.0378,814
1788224399613000,btc,1788508800000000,62000,put,81.31,,94.61,0,78654.56,-0.0009,554.1
1788224399613000,btc,1788422400000000,83000,put,44.94,,65.23,0.0565,78640.64,-0.93284,0
1788224399199000,btc,1788422400000000,77000,put,36.38,35.7,37.36,0.0039,78640.64,-0.2279,40.9
1788220799225000,btc,1793347200000000,70000,put,38.55,37.77,38.68,0.0178,79144.6,-0.19276,809.9
1788224399613000,btc,1793347200000000,59000,put,47.03,46.49,47.46,0.0042,79211.66,-0.04957,79.2
1788224399613000,btc,1788336000000000,87000,put,59.76,,129.32,0.1066,78631.19,-0.99765,0
1788224399860000,btc,1788336000000000,79000,put,34.83,31.12,37.6,0.0109,78629.13,-0.58581,3.5
1788224399613000,btc,1788336000000000,72000,put,58.13,,67.92,0.0001,78629.13,-0.00517,27
1788224399613000,btc,1790323200000000,86000,put,37.38,30.99,43.1,0.1013,78814.23,-0.80415,11.7
1788224399613000,btc,1790323200000000,75000,put,36.02,35.46,36.61,0.017,78816.29,-0.28078,4584.2
1788224399613000,btc,1790323200000000,58000,put,58.34,57.52,59.32,0.001,78816.29,-0.01731,1362.5
1788224399613000,btc,1790323200000000,320000,put,140.15,,288.47,3.0607,78816.29,-0.99989,25.1
1788224399613000,btc,1790323200000000,165000,put,84.49,,159.73,1.0938,78816.29,-0.99948,0
1788224399613000,btc,1790323200000000,110000,put,55.73,,82.64,0.3965,78816.29,-0.98768,215.7
1788224399613000,btc,1788249600000000,82500,put,49.19,,170.57,0.0495,78617.6,-0.99973,0
1788224399613000,btc,1788249600000000,77000,put,46.91,42.43,48.98,0.0003,78617.6,-0.05767,422.8
1788224399613000,btc,1788249600000000,69000,put,64.46,,185.08,0,78617.6,0,224.1
1788220799225000,btc,1789718400000000,90000,put,41.75,29.11,50.68,0.1466,78700.25,-0.9235,0
1788220799225000,btc,1789718400000000,76000,put,35.77,35.23,36.53,0.0164,78700.25,-0.31317,100.9
1788224399613000,btc,1789113600000000,86000,put,39.73,25.15,49.31,0.0957,78703.13,-0.90244,0
1788224399613000,btc,1789113600000000,75000,put,35.68,34.67,36.78,0.007,78703.13,-0.20207,631.2
1788224399613000,btc,1789113600000000,64000,put,53.44,50.98,55.72,0.0003,78705.19,-0.0094,78.2
1788224399670000,btc,1789718400000000,76000,put,36.01,35.64,36.29,0.0163,78767.24,-0.31013,100.9
1788224399387000,eth,1788508800000000,2480,put,46.27,44.42,48.38,0.0194,2472.1,-0.52019,1
1788220799917000,eth,1788508800000000,2150,put,68.51,66.06,71.19,0.0004,2468.06,-0.01618,2445
1788220799917000,eth,1788508800000000,1600,put,116.98,,162.85,0,2468.06,-0.00004,1079
1788220799917000,eth,1788422400000000,2580,put,50.4,32.83,68.13,0.0483,2467.71,-0.86086,0
1788224399387000,eth,1788422400000000,2360,put,48.65,47.17,49.84,0.0021,2471.64,-0.11155,9
1788220799917000,eth,1793347200000000,3400,put,55.72,45.61,64.76,0.3802,2480.46,-0.9017,0
1788224399387000,eth,1793347200000000,2550,put,50.4,49.56,51.12,0.0959,2484.39,-0.51067,320
1788224399387000,eth,1793347200000000,2000,put,53.07,52.47,53.64,0.0155,2484.39,-0.13116,619
1788220799917000,eth,1793347200000000,1000,put,88.07,82.51,93.08,0.0004,2480.46,-0.00311,1893
1788220799917000,eth,1788336000000000,2700,put,70.96,,118.53,0.0946,2467.4,-0.9812,0
1788224399578000,eth,1788336000000000,2500,put,43.21,37.9,49.48,0.0172,2471.35,-0.66842,13
1788224399387000,eth,1788336000000000,2300,put,58.18,56.97,63.49,0.0002,2471.35,-0.01815,142
1788220799917000,eth,1795766400000000,4000,put,58.97,39.89,69.94,0.6164,2486.17,-0.93378,0
1788220799917000,eth,1795766400000000,2800,put,52.17,50,54.34,0.1825,2486.17,-0.63239,34
1788220799917000,eth,1795766400000000,2250,put,51.46,51.01,51.89,0.0553,2486.17,-0.3007,721
1788220799917000,eth,1806048000000000,3800,put,56.29,50.66,59.97,0.5555,2515.41,-0.77735,1
1788224399387000,eth,1806048000000000,2700,put,54.55,53.59,55.09,0.2066,2519.8,-0.4854,153
1788220799917000,eth,1806048000000000,1600,put,59.72,59.05,60.47,0.0289,2515.41,-0.10896,1273
