ts_us,asset,expiry_us,strike,opt_type,mark_iv,bid_iv,ask_iv,mark_price,underlying_price,delta,open_interest
1735693199241000,btc,1740729600000000,115000,call,62.34,62.03,62.78,0.0374,96091.96,0.27545,145.1
1735693197198000,btc,1738310400000000,98000,put,58.12,57.3,59.48,0.0835,95196.01,-0.53572,255.0
1735693199408000,btc,1738310400000000,89000,put,57.53,57.01,57.99,0.0365,95196.15,-0.31244,353.3
1735693199826000,btc,1738310400000000,73000,put,67.15,65.64,68.22,0.0066,95196.15,-0.07089,345.9
1735693198412000,btc,1738310400000000,65000,put,77.95,78.02,78.9,0.0034,95196.15,-0.03504,325.7
1735693197321000,btc,1738310400000000,55000,put,94.87,93.83,96.41,0.0017,95196.01,-0.01602,235.6
1735693194204000,btc,1738310400000000,25000,put,173.4,167.28,179.73,0.0003,95172.79,-0.00172,159.2
1735693197198000,btc,1738310400000000,130000,put,67.98,58.17,76.04,0.3711,95196.01,-0.9323,74.4
1735693197198000,btc,1738310400000000,112000,put,61.85,58.8,66.65,0.1955,95196.01,-0.79482,11.1
1735693196957000,btc,1740729600000000,86000,put,59.3,58.99,59.74,0.0465,96093.39,-0.27868,89.7
1735693199140000,btc,1740729600000000,100000,put,59.74,59.35,60.6,0.1186,96091.59,-0.51899,166.7
1735693199143000,btc,1737100800000000,98000,put,55.09,54.29,56.72,0.0662,94772.8567,-0.59076,0.8
1735693197129000,btc,1740729600000000,100000,call,59.74,59.46,60.08,0.0779,96091.24,0.481,189.6
1735693199143000,btc,1737100800000000,90000,put,54.62,53.83,55.18,0.0241,94773.4233,-0.30659,154.2
1735693199056000,eth,1738310400000000,3600,call,68.84,68.12,69.46,0.0538,3386.72,0.41731,8140.0
1735693197198000,btc,1738310400000000,90000,call,57.46,55.46,58.79,0.0951,95196.01,0.66343,932.9
1735693197198000,btc,1738310400000000,82000,call,59.72,56.79,63.61,0.1556,95196.01,0.8298,105.8
1735693197198000,btc,1738310400000000,74000,call,65.97,61.22,71.83,0.2298,95196.01,0.92224,41.0
1735693197198000,btc,1738310400000000,66000,call,76.36,,,0.3103,95196.01,0.96206,0.1
1735693197198000,btc,1738310400000000,56000,call,93.04,,107.96,0.4135,95196.01,0.98272,0.0
1735693196128000,btc,1738310400000000,30000,call,152.24,,193.64,0.6851,95198.02,0.99783,4.5
1735693198817000,btc,1738310400000000,135000,call,69.98,68.85,70.52,0.004,95196.01,0.05132,1151.2
1735693198813000,btc,1738310400000000,114000,call,62.5,62.05,62.71,0.0163,95196.01,0.18112,320.0
1735693196744000,btc,1738310400000000,100000,call,58.53,58.05,58.94,0.0465,95192.22,0.41765,2695.8
1735693198136000,btc,1743148800000000,120000,call,63.74,63.63,63.93,0.0502,97054.79,0.29811,7432.9
1735693199243000,btc,1736496000000000,112000,call,62.97,61.26,63.71,0.0021,94562.67,0.0511,45.1
1735693195992000,eth,1738310400000000,3600,put,68.84,67.25,73.91,0.1169,3386.72,-0.58269,3917.0
1735693199112000,eth,1751011200000000,3400,put,71.3,70.81,71.95,0.1728,3542.63,-0.37026,763.0
1735693197902000,eth,1737100800000000,3700,put,69.15,65.78,72.04,0.1214,3372.7767,-0.71253,0.0
1735693198798000,btc,1738310400000000,90000,put,57.46,56.97,57.92,0.0405,95196.01,-0.33657,1392.7
1735693198319000,btc,1738310400000000,66000,put,76.36,75.81,77.48,0.0036,95196.01,-0.03794,238.8
1735693197310000,btc,1738310400000000,56000,put,93.04,91.96,95.14,0.0018,95198.02,-0.01727,145.9
1735693194204000,btc,1738310400000000,30000,put,152.24,145.16,160.0,0.0003,95172.79,-0.00217,39.4
1735693197198000,btc,1738310400000000,135000,put,69.98,,,0.4222,95196.01,-0.94868,0.7
1735693197198000,btc,1738310400000000,114000,put,62.5,59.3,66.51,0.2139,95196.01,-0.81888,11.5
1735693197198000,btc,1738310400000000,100000,put,58.53,58.06,58.95,0.097,95196.01,-0.58226,753.6
1735693196745000,btc,1740729600000000,88000,put,59.16,58.69,59.75,0.0543,96093.39,-0.31194,46.2
1735693197159000,btc,1740729600000000,102000,put,59.99,59.61,61.19,0.1321,96091.24,-0.55134,97.4
1735693199143000,btc,1751011200000000,80000,put,61.44,61.07,62.0,0.0733,99716.08,-0.23313,316.2
1735693197129000,btc,1737100800000000,91000,put,54.43,54.04,55.34,0.0278,94774.64,-0.34057,44.9
1735693199818000,btc,1735891200000000,88000,put,58.37,57.39,62.21,0.0013,94342.19,-0.06328,665.9
1735693197902000,eth,1735718400000000,3850,put,109.82,,,0.1469,3357.0142,-0.99999,0.0
1735693197902000,eth,1735718400000000,3550,call,74.35,,86.97,0.0,3357.0142,0.00404,538.0
1735693197902000,eth,1735718400000000,3800,put,108.97,,,0.132,3357.0142,-0.99997,0.0
1735693199916000,eth,1735718400000000,3350,put,48.62,45.07,53.16,0.0045,3357.0255,-0.43672,297.0
1735693197902000,eth,1735718400000000,3550,put,74.35,,535.64,0.0575,3357.0142,-0.99596,0.0
1735693195989000,eth,1743148800000000,3500,put,70.78,70.1,71.4,0.1459,3445.18,-0.44978,1862.0
1735693196952000,eth,1743148800000000,8000,put,93.58,,112.78,1.3306,3445.19,-0.94781,42.0
1735693199947000,eth,1743148800000000,5000,call,77.87,77.33,78.39,0.0387,3445.27,0.21348,33037.0
1735693194991000,eth,1743148800000000,3700,call,71.4,71.24,71.76,0.1088,3444.32,0.48696,1956.0
1735693195989000,eth,1743148800000000,2600,call,71.76,69.65,73.82,0.2809,3445.18,0.83675,3886.0
1735693195989000,eth,1743148800000000,10000,call,100.96,99.83,101.82,0.0043,3445.18,0.02709,17286.0
1735693197902000,eth,1735718400000000,3900,call,109.99,,235.3,0.0,3357.0142,0.0,35.0
1735693197902000,eth,1735718400000000,3600,call,79.57,,123.15,0.0,3357.0142,0.00098,436.0
1735693197902000,eth,1735718400000000,3400,call,50.13,45.49,54.74,0.0014,3357.0142,0.18651,2009.0
1735693197902000,eth,1735718400000000,3200,call,76.13,,386.98,0.0469,3357.0142,0.98734,3.0
1735693199224000,btc,1735891200000000,98000,call,55.35,53.69,56.41,0.0048,94342.19,0.19893,351.2
1735693199275000,btc,1737100800000000,99000,call,55.3,54.54,55.79,0.0286,94774.64,0.37642,52.5
1735693196125000,btc,1735891200000000,106000,call,72.93,70.54,75.12,0.0005,94343.48,0.02346,336.6
1735693197198000,btc,1738310400000000,91000,call,57.4,56.61,58.46,0.0888,95196.01,0.63881,99.0
1735693197198000,btc,1738310400000000,83000,call,59.21,56.46,62.27,0.1471,95196.01,0.81301,46.3
1735693197198000,btc,1738310400000000,75000,call,65.02,59.95,68.95,0.2201,95196.01,0.91414,120.0
1735693197198000,btc,1738310400000000,67000,call,74.87,64.81,83.11,0.3001,95196.01,0.95874,54.1
1735693197198000,btc,1738310400000000,58000,call,89.36,,101.85,0.3928,95196.01,0.97999,0.0
1735693196128000,btc,1738310400000000,35000,call,136.05,,169.56,0.6326,95198.02,0.99701,28.9
1735693197198000,btc,1738310400000000,140000,call,72.03,70.86,72.51,0.0031,95196.01,0.03964,1073.2
1735693198808000,btc,1738310400000000,115000,call,62.86,61.88,63.26,0.0152,95196.01,0.17027,2666.7
1735693196739000,btc,1738310400000000,102000,call,58.99,58.46,59.38,0.04,95192.22,0.37392,698.9
1735693197129000,btc,1740729600000000,90000,call,59.08,57.96,60.33,0.1261,96091.24,0.65374,139.0
1735693197129000,btc,1751011200000000,400000,call,90.28,89.65,90.73,0.0058,99715.24,0.02917,31.7
1735693199164000,btc,1743148800000000,30000,call,109.04,82.14,123.63,0.6922,97055.0,0.99342,19.6
1735693197212000,btc,1743148800000000,160000,call,70.36,69.87,70.47,0.0139,97054.41,0.0985,1723.3
1735693196952000,eth,1743148800000000,5000,put,77.87,73.1,83.65,0.4901,3445.19,-0.78654,171.0
