ts_us,asset,expiry_us,strike,opt_type,mark_iv,bid_iv,ask_iv,mark_price,underlying_price,delta,open_interest
1722473998224000,btc,1722672000000000,63000,call,47.8,,58.3,0.0313,64674.9071,0.76161,0.0
1722473996211000,btc,1722672000000000,62500,put,48.5,47.69,50.07,0.0039,64673.0857,-0.18178,0.1
1722473997217000,btc,1722672000000000,72000,call,64.2,63.09,68.13,0.0003,64674.8386,0.01859,7.3
1722473997217000,btc,1722672000000000,67500,put,48.54,,,0.0463,64674.8386,-0.86261,0.1
1722473997217000,btc,1722672000000000,62000,call,50.13,,66.31,0.0442,64674.8386,0.86063,0.0
1722473998224000,btc,1722672000000000,76000,call,74.07,,95.65,0.0001,64674.9071,0.00335,0.1
1722473998511000,eth,1727424000000000,2900,put,58.1,57.85,58.64,0.0393,3291.92,-0.25277,3284.0
1722473997216000,btc,1723795200000000,72000,put,49.34,41.44,52.89,0.1176,64910.7967,-0.83541,1.9
1722473997216000,btc,1723795200000000,90000,call,68.41,65.85,70.66,0.0005,64910.7967,0.01179,96.2
1722473994718000,btc,1723795200000000,76000,put,53.39,32.73,58.61,0.1747,64914.3667,-0.91744,0.0
1722473997216000,btc,1723795200000000,82000,call,60.22,59.24,60.58,0.0015,64910.7967,0.03329,84.6
1722473997216000,btc,1723795200000000,73000,put,50.23,42.81,54.47,0.1315,64910.7967,-0.86236,3.0
1722473997216000,btc,1723795200000000,71000,put,48.4,,,0.1041,64910.7967,-0.8039,11.0
1722473996210000,btc,1723795200000000,86000,put,63.99,,78.96,0.3258,64909.0267,-0.98137,0.0
1722473996210000,btc,1723795200000000,88000,put,66.55,,84.92,0.3564,64909.0267,-0.98485,0.0
1722473997216000,btc,1723795200000000,70000,put,47.52,43.32,50.56,0.0911,64910.7967,-0.76652,36.9
1722473999120000,btc,1723795200000000,71000,call,48.4,47.87,48.75,0.0103,64910.9167,0.1961,123.6
1722473998224000,btc,1723795200000000,60000,call,45.8,42.53,51.46,0.0858,64910.78,0.8122,0.0
1722473999182000,btc,1735286400000000,44000,call,58.53,56.21,60.57,0.3678,67636.16,0.9097,15.5
1722473999182000,btc,1735286400000000,41000,call,59.77,56.89,62.4,0.4068,67636.16,0.93377,24.6
1722473997216000,btc,1723795200000000,88000,call,66.55,65.18,67.75,0.0007,64910.7967,0.01516,125.9
1722473999207000,btc,1735286400000000,70000,put,56.78,55.9,57.28,0.1642,67636.16,-0.46572,334.8
1722473997542000,btc,1735286400000000,44000,put,58.53,58.16,59.12,0.0184,67636.45,-0.09029,154.4
1722473996210000,btc,1723795200000000,94000,put,71.84,,96.65,0.4485,64909.0267,-0.99276,0.0
1722473998224000,btc,1723795200000000,52000,put,59.26,58.2,60.39,0.0014,64910.78,-0.02944,158.9
1722473996287000,btc,1735286400000000,240000,put,82.65,,,2.5511,67636.45,-0.98386,7.6
1722473999230000,btc,1723795200000000,69000,put,46.84,43.63,49.47,0.0787,64910.83,-0.72215,40.7
1722473995202000,btc,1735286400000000,130000,put,65.61,58.78,69.67,0.9365,67634.78,-0.91205,15.7
1722473995286000,btc,1735286400000000,180000,put,73.93,,,1.6665,67634.78,-0.96724,14.0
1722473995286000,btc,1735286400000000,120000,put,63.92,59.06,67.74,0.7935,67634.78,-0.88563,5.6
1722473996210000,btc,1723795200000000,82000,put,60.22,,70.91,0.2649,64909.0267,-0.96672,0.0
1722473995199000,btc,1723795200000000,58000,put,47.88,47.22,48.48,0.0058,64912.8,-0.11547,47.5
1722473996210000,btc,1723795200000000,96000,put,76.76,,,0.4794,64909.0267,-0.99207,0.0
1722473995202000,btc,1735286400000000,135000,put,66.28,58.51,70.26,1.0085,67634.78,-0.9229,17.4
1722473997216000,btc,1735286400000000,300000,put,89.5,,,3.4371,67636.31,-0.98999,10.1
1722473998224000,btc,1723795200000000,52000,call,59.26,,,0.2003,64910.78,0.97056,0.0
1722473999071000,btc,1723795200000000,62000,call,44.83,44.73,46.85,0.0626,64910.7967,0.70744,21.2
1722473999163000,btc,1735286400000000,54000,call,56.03,55.0,57.46,0.2524,67636.16,0.79076,46.7
1722473999254000,btc,1735286400000000,61000,call,55.85,55.21,56.97,0.1889,67636.16,0.68014,89.7
1722473996210000,btc,1735286400000000,180000,call,73.93,73.32,74.6,0.0052,67636.45,0.03276,568.1
1722473998224000,btc,1723795200000000,56000,call,51.0,43.77,60.97,0.1407,64910.78,0.92876,0.0
1722473996210000,btc,1723795200000000,92000,put,70.4,,93.88,0.4178,64909.0267,-0.99058,0.0
1722473997216000,btc,1723795200000000,61000,call,45.2,42.5,50.34,0.0737,64910.9167,0.76359,4.8
1722473997216000,btc,1735286400000000,42000,call,59.39,56.26,61.92,0.3937,67636.31,0.92618,19.0
1722473995286000,btc,1735286400000000,200000,put,77.16,,,1.961,67634.78,-0.97491,24.3
1722473995286000,btc,1735286400000000,125000,put,64.66,,147.89,0.8646,67634.78,-0.90048,7.2
1722473996210000,btc,1735286400000000,46000,call,57.73,55.4,59.62,0.3427,67636.45,0.89095,17.5
1722473997216000,btc,1735286400000000,25000,put,71.78,70.08,73.6,0.0014,67636.31,-0.00811,434.3
1722473999252000,btc,1735286400000000,160000,call,70.87,70.19,71.8,0.0074,67636.16,0.04646,409.0
1722473996287000,btc,1735286400000000,110000,put,62.37,58.84,65.83,0.6531,67636.45,-0.84724,5.1
1722473999194000,btc,1735286400000000,47000,call,57.41,55.4,58.96,0.3305,67636.16,0.88053,22.4
1722473998147000,btc,1735286400000000,75000,put,57.43,56.42,59.38,0.2135,67636.31,-0.53956,667.1
1722473997216000,btc,1735286400000000,40000,call,60.31,56.63,62.72,0.4201,67636.31,0.94045,34.0
1722473998705000,btc,1735286400000000,45000,put,58.18,57.66,58.56,0.0206,67636.16,-0.09953,1507.2
1722473999161000,btc,1735286400000000,59000,call,55.86,55.11,56.96,0.2056,67636.16,0.71283,46.4
1722473999066000,btc,1723795200000000,68000,put,46.18,43.51,47.58,0.067,64910.7967,-0.6717,59.3
1722473997216000,btc,1723795200000000,75000,put,52.29,34.49,57.18,0.1601,64910.7967,-0.90259,0.0
1722473996287000,btc,1735286400000000,115000,put,63.08,58.51,67.06,0.7229,67636.45,-0.86844,0.1
1722473995202000,btc,1727424000000000,53000,call,51.63,49.25,54.75,0.2074,65722.18,0.87575,44.8
1722473995786000,btc,1727424000000000,51000,call,52.83,49.57,56.33,0.2341,65722.18,0.90596,154.6
1722473999077000,btc,1727424000000000,59000,call,49.8,48.59,51.31,0.1366,65723.83,0.74074,164.5
1722473999185000,btc,1727424000000000,38000,call,67.47,,78.48,0.4233,65723.83,0.98549,30.3
1722473996062000,btc,1727424000000000,46000,call,57.0,52.04,63.59,0.3047,65722.18,0.95476,37.7
1722473995482000,btc,1727424000000000,45000,call,58.11,52.01,64.0,0.3193,65722.18,0.96083,199.0
1722473999189000,btc,1727424000000000,39000,call,65.75,,76.06,0.4083,65723.83,0.98357,35.7
1722473996061000,btc,1727424000000000,33000,call,76.4,,90.45,0.4987,65722.18,0.9924,41.0
1722473999261000,btc,1727424000000000,40000,call,64.26,44.86,73.64,0.3933,65723.83,0.98113,794.4
1722473999261000,btc,1727424000000000,43000,call,60.32,52.34,67.77,0.3487,65723.83,0.97094,26.5
1722473998223000,btc,1727424000000000,41000,call,62.9,48.08,71.21,0.3784,65723.83,0.97822,54.9
1722473997216000,btc,1743148800000000,110000,put,62.36,58.44,65.78,0.6454,69439.72,-0.74493,3.6
1722473998223000,btc,1735286400000000,75000,call,57.43,56.96,57.75,0.1047,67636.16,0.46044,3752.0
1722473997216000,btc,1727424000000000,44000,call,59.12,51.09,65.26,0.3339,65723.83,0.96641,330.5
1722473999935000,eth,1722499200000000,3250,call,44.49,40.34,46.94,0.0031,3235.8221,0.36642,103.0
1722473995377000,eth,1731052800000000,2000,put,66.15,64.96,66.85,0.0081,3331.9231,-0.04928,527.0
1722473995377000,eth,1735286400000000,1400,put,72.54,70.17,74.81,0.0032,3378.56,-0.01631,800.0
1722473998496000,eth,1722499200000000,3175,put,51.6,48.16,58.14,0.0007,3235.8666,-0.09527,415.0
1722473999848000,eth,1735286400000000,1500,put,71.03,69.49,72.51,0.0043,3378.54,-0.0217,1238.0
1722473999866000,eth,1735286400000000,3400,call,64.41,63.81,64.81,0.16,3378.54,0.57529,2408.0
1722473999386000,eth,1729843200000000,3400,call,60.67,60.33,61.11,0.1061,3318.5846,0.52551,614.0
1722473999896000,eth,1735286400000000,12000,call,83.18,81.94,83.12,0.0027,3378.54,0.01678,3125.0
1722473997393000,eth,1722499200000000,3100,put,79.87,77.18,87.1,0.0002,3235.8666,-0.02814,692.0
1722473999937000,eth,1731052800000000,3000,put,61.88,61.44,62.52,0.0783,3331.9715,-0.31329,176.0
1722473999989000,eth,1722499200000000,3200,put,46.21,43.28,50.88,0.0014,3235.8144,-0.19529,1036.0
1722473999794000,eth,1723795200000000,3400,call,51.23,50.16,52.13,0.0238,3252.11,0.35505,2882.0
1722473997375000,eth,1722499200000000,3275,call,48.16,43.89,51.76,0.0014,3235.8144,0.19012,2294.0
1722473996210000,btc,1727424000000000,27000,put,88.6,82.32,92.88,0.0004,65723.77,-0.00337,115.6
1722473999251000,btc,1723795200000000,65000,call,45.11,44.3,45.52,0.0362,64910.7967,0.51248,82.4
1722473998223000,btc,1727424000000000,37000,put,69.11,67.27,70.4,0.0013,65723.83,-0.0127,87.3
1722473997216000,btc,1743148800000000,100000,put,61.51,57.98,64.27,0.5195,69439.66,-0.68552,18.1
1722473998983000,btc,1743148800000000,65000,put,58.51,56.35,59.34,0.151,69439.85,-0.35333,267.0
1722473996783000,btc,1743148800000000,90000,put,60.65,59.27,63.13,0.4003,69439.51,-0.61124,16.5
1722473996209000,btc,1743148800000000,140000,put,65.16,58.24,,1.0475,69437.86,-0.85663,3.9
1722473998223000,btc,1743148800000000,180000,call,69.19,68.32,70.02,0.016,69439.85,0.07779,99.6
1722473999230000,btc,1743148800000000,300000,call,79.54,78.69,80.35,0.0051,69438.97,0.02558,348.2
1722473997548000,btc,1743148800000000,150000,call,66.16,65.61,66.84,0.0259,69439.72,0.12101,137.5
1722473999893000,btc,1743148800000000,85000,put,60.25,39.91,82.45,0.3441,69438.97,-0.56771,48.1
1722473998223000,btc,1743148800000000,160000,call,67.26,66.65,68.02,0.0219,69439.85,0.10376,154.8
1722473998223000,btc,1743148800000000,110000,call,62.36,61.85,62.81,0.0613,69439.85,0.25507,1314.0
1722473997216000,btc,1743148800000000,250000,put,76.13,,,2.6099,69439.72,-0.95457,0.2
1722473998223000,btc,1743148800000000,220000,put,73.19,,,2.1791,69439.85,-0.94716,22.9
1722473999230000,btc,1743148800000000,20000,put,72.54,68.92,76.27,0.0019,69438.97,-0.00791,260.0
1722473997216000,btc,1743148800000000,300000,put,79.54,,,3.3268,69439.72,-0.96886,0.2
1722473996186000,btc,1743148800000000,160000,put,67.26,60.14,75.09,1.3261,69437.56,-0.89625,2.2
1722473996209000,btc,1743148800000000,150000,put,66.16,58.04,72.07,1.1861,69439.51,-0.87899,0.5
1722473995304000,btc,1751011200000000,250000,put,72.12,,,2.5322,71128.39,-0.92764,0.0
1722473996284000,btc,1751011200000000,140000,put,65.57,,109.9,1.0281,71129.93,-0.78045,0.0
1722473996192000,btc,1751011200000000,40000,call,59.99,54.36,64.52,0.4718,71128.39,0.90216,12.0
1722473996210000,btc,1751011200000000,130000,put,64.9,62.67,68.55,0.8982,71129.93,-0.74797,0.2
1722473995202000,btc,1751011200000000,180000,put,68.17,61.35,73.13,1.5645,71128.39,-0.86594,0.0
1722473995202000,btc,1751011200000000,200000,put,69.38,,,1.839,71128.39,-0.89045,0.0
1722473996210000,btc,1751011200000000,300000,put,74.92,,,3.23,71129.93,-0.9484,0.0
1722473999995000,eth,1723190400000000,3250,put,49.43,47.68,50.18,0.0305,3244.77,-0.49377,2531.0
1722473998814000,eth,1723795200000000,3100,call,51.2,47.85,58.25,0.0684,3252.11,0.6948,147.0
1722473995264000,btc,1725004800000000,115000,put,78.61,,,0.7655,65154.28,-0.99265,0.8
1722473996772000,btc,1725004800000000,95000,call,65.85,65.28,66.95,0.0018,65156.05,0.02692,837.7
1722473996306000,btc,1725004800000000,82000,put,55.38,,,0.2641,65156.05,-0.9173,2.6
1722473995264000,btc,1725004800000000,90000,call,62.01,61.75,62.96,0.0027,65154.28,0.03995,915.4
1722473996306000,btc,1725004800000000,95000,put,65.85,,,0.4599,65156.05,-0.97308,1.1
1722473996306000,btc,1725004800000000,92000,put,63.61,,74.95,0.4143,65156.05,-0.96595,0.0
1722473998223000,btc,1725004800000000,71000,put,48.18,,,0.1126,65156.17,-0.71261,160.8
1722473996210000,btc,1725004800000000,86000,call,58.65,58.53,59.45,0.0037,65156.05,0.05622,756.9
1722473995202000,btc,1725004800000000,48000,call,61.15,,,0.2656,65154.28,0.96788,4.0
1722473996210000,btc,1725004800000000,46000,put,64.36,63.37,65.34,0.0016,65156.05,-0.02272,208.2
1722473999230000,btc,1725004800000000,55000,call,50.61,,,0.1635,65155.12,0.89498,175.2
1722473999149000,btc,1725004800000000,63000,put,46.0,45.31,46.25,0.0362,65156.17,-0.3732,453.9
1722473997076000,btc,1725004800000000,88000,call,60.35,60.2,61.25,0.0031,65156.05,0.04722,861.4
1722473999230000,btc,1725004800000000,120000,call,79.95,76.16,83.59,0.0003,65155.12,0.0049,731.8
1722473995202000,btc,1725004800000000,40000,call,74.49,,,0.3867,65154.28,0.99219,3.1
1722473995202000,btc,1725004800000000,92000,call,63.61,63.28,64.65,0.0023,65154.28,0.03404,287.4
1722473999230000,btc,1725004800000000,35000,put,85.44,82.23,88.74,0.0003,65155.12,-0.00359,111.7
1722473997216000,btc,1725004800000000,74000,put,49.8,,,0.1508,65156.12,-0.7972,38.2
1722473995202000,btc,1725004800000000,51000,call,56.2,,,0.221,65154.28,0.94718,0.0
1722473999180000,btc,1725004800000000,35000,call,85.44,,111.9,0.4631,65156.17,0.99641,13.7
1722473999067000,btc,1725004800000000,84000,call,56.92,56.66,57.46,0.0045,65156.17,0.06749,382.3
1722473995202000,btc,1725004800000000,45000,call,66.27,,,0.3108,65154.28,0.98055,5.9
1722473999230000,btc,1725004800000000,54000,call,51.85,,,0.1776,65155.12,0.9118,72.9
1722473997300000,btc,1725004800000000,80000,put,53.78,,,0.2348,65156.12,-0.89815,4.9
1722473995202000,btc,1725004800000000,120000,put,79.95,,,0.8421,65154.28,-0.9951,0.2
1722473999230000,btc,1725004800000000,56000,call,49.59,,,0.1498,65155.12,0.87453,69.8
1722473999162000,btc,1725004800000000,63000,call,46.0,45.23,47.09,0.0693,65156.17,0.6268,225.3
1722473996210000,btc,1725004800000000,85000,put,57.76,,,0.3087,65156.05,-0.93857,0.0
1722473997216000,btc,1731052800000000,90000,put,57.81,,,0.3803,66604.8954,-0.80166,1.1
1722473996210000,btc,1731052800000000,140000,put,69.73,,,1.1059,66606.6785,-0.96861,0.0
1722473997216000,btc,1729843200000000,86000,put,55.37,,57.48,0.3236,66310.6369,-0.79885,4.0
1722473994559000,btc,1731052800000000,50000,put,54.83,54.01,55.86,0.0204,66617.4069,-0.12581,66.9
1722473996210000,btc,1731052800000000,50000,call,54.83,,,0.2697,66606.6785,0.87407,0.0
1722473999230000,btc,1731052800000000,70000,put,54.46,52.27,55.4,0.143,66606.3938,-0.51314,14.5
1722473998223000,btc,1731052800000000,75000,put,55.18,52.55,56.05,0.1948,66606.4531,-0.60582,4.5
1722473997216000,btc,1731052800000000,100000,put,59.91,,,0.5186,66604.8954,-0.87378,1.0
