ts_us,asset,expiry_us,strike,opt_type,mark_iv,bid_iv,ask_iv,mark_price,underlying_price,delta,open_interest
1733014799496000,btc,1733212800000000,98000,call,44.57,43.2,46.63,0.0079,96540.4675,0.34192,43.2
1733014797543000,btc,1743148800000000,90000,call,57.42,56.54,57.81,0.1842,101004.52,0.69748,2906.9
1733014798447000,btc,1743148800000000,50000,call,71.63,65.99,77.45,0.5097,101004.87,0.97349,226.3
1733014798447000,btc,1743148800000000,300000,call,86.74,86.79,87.09,0.0039,101004.87,0.02452,1061.5
1733014798447000,btc,1743148800000000,130000,call,61.42,61.09,61.86,0.0536,101004.87,0.29092,3002.2
1733014797529000,btc,1735286400000000,88000,call,52.73,50.55,55.71,0.1172,97692.3,0.79075,671.0
1733014796541000,btc,1735286400000000,75000,call,61.19,58.94,69.38,0.2355,97692.83,0.95464,3274.7
1733014795426000,btc,1735286400000000,61000,call,82.34,,94.15,0.3766,97692.4,0.98751,167.0
1733014795522000,btc,1735286400000000,53000,call,96.51,,119.33,0.4581,97692.4,0.99362,68.0
1733014795426000,btc,1735286400000000,37000,call,133.2,,171.38,0.6215,97692.4,0.9981,20.4
1733014795522000,btc,1735286400000000,29000,call,157.34,,213.48,0.7033,97692.4,0.99899,13.1
1733014797531000,btc,1735286400000000,135000,call,66.96,66.1,68.1,0.003,97692.83,0.04364,459.6
1733014799628000,btc,1735286400000000,100000,call,54.12,53.63,54.56,0.0475,97693.03,0.46492,10436.6
1733014799454000,btc,1733126400000000,103000,call,55.0,55.4,58.07,0.0003,96474.2672,0.02363,37.2
1733014797441000,btc,1733040000000000,95000,call,34.36,,61.33,0.0149,96407.7822,0.93564,14.6
1733014799454000,btc,1740729600000000,60000,call,65.38,,,0.4064,100066.19,0.95936,0.0
1733014796433000,btc,1740729600000000,108000,call,58.23,57.96,58.73,0.0835,100065.7,0.45187,0.0
1733014796704000,btc,1733212800000000,88000,put,62.49,61.24,63.18,0.0006,96542.4344,-0.029,1.3
1733014799562000,btc,1738310400000000,98000,put,55.85,55.54,56.78,0.085,99128.46,-0.43468,110.2
1733014798447000,btc,1733126400000000,95000,put,35.41,34.11,37.42,0.0028,96474.19,-0.22918,179.3
1733014799454000,btc,1733126400000000,103000,put,55.0,,,0.0685,96474.2672,-0.94591,0.0
1733014799467000,btc,1743148800000000,90000,put,57.42,57.03,57.78,0.0753,101005.89,-0.30251,351.0
1733014795824000,btc,1743148800000000,50000,put,71.63,71.46,72.31,0.0048,101006.22,-0.02651,3137.3
1733014796535000,btc,1743148800000000,300000,put,86.74,,99.87,1.974,101004.99,-0.97548,7.5
1733014796535000,btc,1743148800000000,130000,put,61.42,,,0.3407,101004.99,-0.70905,4.7
1733014795426000,btc,1740729600000000,92000,put,56.48,56.17,57.01,0.0711,100067.555,-0.32976,2.2
1733014799454000,btc,1740729600000000,60000,put,65.38,64.15,66.48,0.006,100066.19,-0.04063,16.3
1733014799454000,btc,1740729600000000,140000,put,63.25,,,0.4256,100066.19,-0.82037,0.0
1733014799454000,btc,1740729600000000,108000,put,58.23,,,0.1628,100066.19,-0.54812,0.0
1733014794440000,btc,1751011200000000,65000,put,60.8,59.66,61.84,0.0285,103920.58,-0.10541,549.5
1733014797542000,btc,1751011200000000,300000,put,76.74,,,1.8997,103918.54,-0.93768,2.2
1733014797542000,btc,1751011200000000,170000,put,64.6,,,0.6861,103918.54,-0.77772,0.1
1733014799454000,btc,1751011200000000,105000,put,59.45,57.64,60.69,0.1838,103919.62,-0.42014,3.2
1733014795345000,btc,1735286400000000,75000,put,61.19,60.15,62.11,0.0033,97694.62,-0.04535,2342.2
