ts_us,asset,expiry_us,strike,opt_type,mark_iv,bid_iv,ask_iv,mark_price,underlying_price,delta,open_interest
1767229198102000,eth,1767945600000000,3000,call,51.45,51.15,51.99,0.0277,2979.25,0.47977,1628.0
1767229198030000,eth,1767513600000000,3100,put,45.22,20.24,93.41,0.0454,2976.83,-0.82193,0.0
1767229197684000,eth,1767427200000000,3200,call,56.48,54.92,58.29,0.001,2976.4414,0.05526,36.0
1767229198072000,eth,1767427200000000,2600,put,67.17,,74.13,0.0001,2976.35,-0.00514,13.0
1767229198242000,eth,1767340800000000,3100,call,50.67,50.23,52.26,0.0012,2975.85,0.09,6983.0
1767229195221000,eth,1767340800000000,2400,put,96.86,,137.82,0.0,2975.88,-8e-05,8390.0
1767229198242000,eth,1767254400000000,2850,call,63.95,,545.1,0.0422,2975.3049,0.99156,0.0
1767229197302000,eth,1768550400000000,3600,call,60.52,59.91,60.98,0.0038,2980.5733,0.07182,3116.0
1767229197302000,eth,1768550400000000,2600,put,61.97,60.8,63.14,0.0085,2980.5733,-0.12706,1261.0
1767229199890000,btc,1767513600000000,86000,put,34.01,33.27,34.89,0.0052,87736.9729,-0.26261,16.3
1767229197261000,btc,1774598400000000,86000,put,42.3,42.2,42.47,0.0662,88643.3,-0.40118,80.5
1767229198016000,btc,1767254400000000,82000,put,73.56,,102.54,0.0,87675.3308,-0.00062,145.3
1767229199275000,btc,1768550400000000,94000,call,39.91,39.58,40.42,0.0097,87866.9567,0.21619,428.2
1767229198242000,eth,1772179200000000,1500,put,87.06,85.36,88.72,0.002,2991.4,-0.01486,2741.0
1767229198242000,eth,1790323200000000,1000,put,81.08,80.75,81.73,0.0087,3051.64,-0.0253,1026.0
1767229198242000,eth,1790323200000000,3800,call,64.79,64.37,65.26,0.1409,3051.64,0.45289,617.0
1767229198242000,eth,1769760000000000,4300,call,66.73,65.81,67.72,0.0023,2983.25,0.03293,3012.0
1767229195221000,eth,1774598400000000,3900,put,62.46,,111.44,0.3361,3000.64,-0.76339,0.0
1767229198242000,eth,1774598400000000,6000,call,70.95,70.21,71.37,0.0039,3000.55,0.03222,8428.0
1767229198242000,eth,1774598400000000,11000,put,87.83,,265.72,2.6662,3000.55,-0.9978,0.0
1767229195221000,eth,1774598400000000,2700,call,63.39,62.8,64.56,0.1725,3000.64,0.69067,0.0
1767229198242000,eth,1774598400000000,500,put,119.33,,124.75,0.0001,3000.55,-0.00034,16368.0
1767229195247000,btc,1782460800000000,110000,put,44.36,42.28,45.99,0.279,89605.98,-0.69532,724.9
1767229199275000,btc,1782460800000000,340000,put,63.96,,181.63,2.7947,89608.87,-0.99726,0.0
1767229197261000,btc,1782460800000000,180000,call,50.89,50.28,51.02,0.0045,89606.03,0.03629,1161.8
1767229199275000,btc,1782460800000000,30000,call,69.37,59.32,77.12,0.6663,89608.87,0.99398,1.8
1767229198242000,eth,1798185600000000,6000,call,66.74,66.5,67.13,0.0733,3083.16,0.24943,66.0
1767229195221000,eth,1798185600000000,2800,put,65.97,65.39,66.52,0.201,3083.17,-0.31768,114.0
1767229197019000,btc,1798185600000000,40000,call,57.68,,83.72,0.5758,91697.47,0.95885,0.0
1767229195247000,btc,1798185600000000,115000,put,46.35,43.83,48.42,0.3555,91697.47,-0.60393,0.0
1767229197261000,btc,1772179200000000,82000,call,42.76,42.13,43.58,0.1069,88299.82,0.69904,150.7
1767229197261000,btc,1769760000000000,105000,call,44.12,43.51,44.18,0.0049,88019.32,0.08869,1560.5
1767229198242000,eth,1767945600000000,3000,put,51.45,51.21,52.87,0.0346,2979.23,-0.52027,2165.0
1767229195221000,eth,1767513600000000,3150,call,47.62,46.74,48.97,0.0024,2976.93,0.10992,26.0
1767229195221000,eth,1767427200000000,3200,put,56.48,,262.08,0.0761,2976.45,-0.94473,0.0
1767229199249000,eth,1767427200000000,2700,call,62.37,,180.89,0.0933,2976.35,0.97707,0.0
1767229199249000,eth,1767340800000000,3100,put,50.68,,67.56,0.043,2975.94,-0.90984,501.0
1767229195221000,eth,1767340800000000,2600,call,77.19,,300.66,0.1264,2975.88,0.99848,1.0
1767229198523000,eth,1772179200000000,3500,put,60.72,,110.02,0.2101,2991.4,-0.7028,45.0
1767229195221000,eth,1772179200000000,2000,call,73.5,71.58,76.59,0.3404,2991.4,0.93675,22.0
1767229199249000,eth,1790323200000000,9000,put,70.66,,139.68,1.964,3051.65,-0.9314,0.0
1767229198242000,eth,1790323200000000,6000,call,66.86,66.43,67.31,0.0455,3051.64,0.18527,862.0
1767229198242000,eth,1790323200000000,3800,put,64.79,61.49,67.99,0.3861,3051.64,-0.54711,894.0
1767229198242000,eth,1790323200000000,1500,call,72.33,70.87,73.83,0.5347,3051.64,0.92742,4.0
1767229195221000,eth,1767254400000000,2850,put,63.95,,69.87,0.0001,2975.3894,-0.0084,346.0
1767229198242000,eth,1768550400000000,3600,put,60.52,,165.4,0.2116,2980.5733,-0.92818,0.0
1767229195221000,eth,1768550400000000,2700,call,58.96,47.25,68.45,0.1075,2980.6667,0.81052,0.0
1767229197261000,btc,1767945600000000,85000,put,39.84,38.85,40.8,0.011,87790.71,-0.28503,361.2
1767229196521000,btc,1767427200000000,86000,put,38.42,38.18,38.97,0.0047,87726.1586,-0.25208,74.0
1767229197261000,btc,1769760000000000,130000,call,57.66,56.88,59.3,0.0006,88019.11,0.01056,1924.0
1767229195247000,btc,1767340800000000,93000,call,48.86,47.35,50.44,0.0002,87715.4,0.02284,705.3
1767229198268000,btc,1772179200000000,82000,put,42.76,42.38,42.74,0.0355,88299.82,-0.30096,442.5
1767229195247000,btc,1772179200000000,104000,call,41.39,41.05,41.53,0.0149,88299.65,0.17986,206.6
1767229196014000,btc,1767254400000000,84000,call,64.35,,118.81,0.042,87675.608,0.99095,5.0
1767229197261000,btc,1768550400000000,94000,put,39.91,36.48,40.75,0.0795,87866.9133,-0.78381,3.3
1767229195247000,btc,1768550400000000,75000,call,52.09,,111.02,0.1494,87869.1633,0.93806,0.3
1767229195221000,eth,1769760000000000,4300,put,66.73,,81.41,0.4436,2983.27,-0.96707,1210.0
1767229195221000,eth,1782460800000000,3000,put,64.15,63.51,64.62,0.1717,3024.18,-0.40481,13245.0
1767229195221000,eth,1774598400000000,2700,put,63.39,62.91,63.79,0.0723,3000.64,-0.30933,178.0
1767229198330000,eth,1774598400000000,6000,put,70.95,,162.14,1.0035,3000.54,-0.96778,1.0
1767229195221000,eth,1774598400000000,1000,call,96.16,,107.04,0.6675,3000.64,0.99529,191.0
1767229198242000,eth,1774598400000000,12000,call,91.62,86.59,94.44,0.0002,3000.55,0.00182,2648.0
1767229198242000,eth,1774598400000000,4000,call,62.71,62.42,63.13,0.0319,3000.54,0.21279,8132.0
1767229197261000,btc,1782460800000000,360000,call,63.97,60.4,67.54,0.0002,89606.39,0.00183,125.4
1767229195247000,btc,1782460800000000,115000,call,44.44,44.13,44.58,0.0412,89605.98,0.25674,978.0
1767229197261000,btc,1782460800000000,30000,put,69.37,68.59,71.04,0.0011,89606.03,-0.00602,775.6
1767229197261000,btc,1782460800000000,180000,put,50.89,,109.17,1.0133,89606.03,-0.96371,1.2
1767229195221000,eth,1798185600000000,3000,call,65.73,65.17,66.39,0.2656,3083.25,0.64344,107.0
1767229199528000,eth,1798185600000000,6000,put,66.74,,107.3,1.0193,3083.25,-0.75056,0.0
1767229195247000,btc,1798185600000000,40000,put,57.68,56.53,58.82,0.012,91697.47,-0.04115,15.2
1767229197261000,btc,1798185600000000,120000,call,46.35,45.97,46.64,0.0894,91697.38,0.36084,4.5
1767229194295000,eth,1767945600000000,3050,call,51.58,50.83,52.55,0.0209,2979.37,0.39647,1226.0
1767229195221000,eth,1767513600000000,3150,put,47.62,,203.14,0.0605,2976.93,-0.89008,0.0
1767229198242000,eth,1767427200000000,3300,call,64.27,61.05,65.97,0.0004,2976.35,0.02267,78.0
1767229198072000,eth,1767427200000000,2700,put,62.37,58.98,63.9,0.0004,2976.35,-0.02293,14.0
1767229195221000,eth,1767340800000000,3150,call,55.75,53.83,57.42,0.0006,2975.88,0.04475,5355.0
