event_id,expiry_ts,strike,token_id,settled_yes,t,p
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779728403,0.5
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779732004,0.5
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779735603,0.5
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779739204,0.99
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779742804,0.9945
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779746403,0.9945
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779750003,0.9945
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779753604,0.9945
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779757205,0.9915
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779760804,0.9865
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779764403,0.9865
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779768015,0.9865
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779771604,0.9865
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779775216,0.986
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779778803,0.987
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779782405,0.9875
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779786003,0.9865
523956,1780329600,68000.0,109231894032179224036942951384887557818487998649900048510276468180367642287264,1.0,1779789603,0.9865
