snap_ts,asset,expiry_ms,strike,opt_type,mark_iv,mark_price,bid,ask,underlying_price,open_interest
1786296025,btc,1787904000000,110000.0,put,65.75,0.68449617,0.6785,0.7105,65301.86,0.2
1786296025,btc,1786348800000,64000.0,put,28.03,0.00028473,0.0002,0.0004,65161.11,125.3
1786296025,btc,1798185600000,40000.0,call,57.18,0.40536956,0.404,0.407,66253.77,250.9
1786296025,btc,1786521600000,64500.0,put,27.4,0.00492452,0.0045,0.005,65176.69,3.9
1786296025,btc,1798185600000,135000.0,put,47.29,1.03857627,0.9695,1.117,66253.77,0.6
1786296025,btc,1806048000000,105000.0,call,40.45,0.01436954,0.014,0.015,66937.71,183.3
1786296025,btc,1806048000000,100000.0,put,40.32,0.51317024,0.4965,0.518,66937.75,12.1
1786296025,btc,1787904000000,58000.0,put,38.34,0.00319427,0.003,0.0034,65301.86,1012.1
1786296025,btc,1787904000000,81000.0,put,40.01,0.2406806,0.236,0.2465,65301.86,0.1
1786296025,btc,1787299200000,63000.0,call,30.65,0.04286664,0.041,0.045,65243.45,16.5
1786296025,btc,1813910400000,130000.0,put,42.17,0.93233005,0.9045,1.0195,67661.25,1.3
1786296025,btc,1798185600000,20000.0,put,87.92,0.0013344,0.0011,0.0016,66253.77,106.2
1786296025,btc,1787299200000,70000.0,put,28.76,0.07497551,0.0715,0.0795,65243.5,0.0
1786296025,btc,1793347200000,74000.0,call,35.57,0.02550078,0.025,0.026,65797.63,112.0
1786296025,btc,1787904000000,46000.0,put,60.24,0.00018023,0.0001,0.0003,65301.86,1738.1
1786296025,btc,1813910400000,80000.0,call,41.3,0.09124526,0.09,0.0925,67661.21,68.6
1786296025,btc,1806048000000,140000.0,call,44.09,0.00309588,0.0029,0.0033,66937.71,761.5
1786296025,btc,1798185600000,62000.0,call,40.79,0.13189851,0.1305,0.1335,66253.77,255.1
1786296025,btc,1793347200000,71000.0,put,35.83,0.11665686,0.114,0.1185,65797.63,0.0
1786296025,btc,1813910400000,82000.0,call,41.17,0.08324534,0.082,0.0845,67661.21,62.0
1786296025,btc,1786608000000,66000.0,call,27.89,0.00597869,0.0055,0.0065,65184.19,7.8
1786296025,btc,1813910400000,110000.0,call,41.19,0.02399161,0.023,0.025,67661.25,227.7
1786296025,btc,1790323200000,30000.0,call,86.69,0.54254008,0.5415,0.5435,65523.78,134.0
1786296025,btc,1787299200000,53000.0,put,49.46,0.00024646,0.0002,0.0003,65243.45,68.3
1786296025,btc,1813910400000,85000.0,put,41.09,0.32900391,0.326,0.3325,67661.21,6.8
1786296025,btc,1806048000000,108000.0,call,40.66,0.01223893,0.0115,0.013,66937.75,57.3
1786296025,btc,1786694400000,70000.0,call,32.79,0.00039052,0.0003,0.0005,65193.76,1673.3
1786296025,btc,1790323200000,170000.0,call,75.32,2.126e-05,,0.0002,65523.83,359.5
1786296025,btc,1798185600000,60000.0,call,41.35,0.15064731,0.1495,0.1525,66253.77,787.0
1786296025,btc,1790323200000,190000.0,put,75.38,1.89971197,1.802,2.005,65523.83,0.0
1786296025,btc,1787904000000,73000.0,call,31.4,0.00186091,0.0017,0.002,65301.97,1747.5
1786296025,btc,1806048000000,55000.0,put,44.25,0.05656521,0.056,0.0575,66937.71,1353.9
1786296025,btc,1813910400000,150000.0,call,43.84,0.00597473,0.0055,0.006,67661.21,89.2
1786296025,btc,1790323200000,58000.0,call,38.72,0.12832615,0.1255,0.131,65523.78,460.8
1786296025,btc,1786521600000,63500.0,put,29.06,0.00179929,0.0016,0.002,65176.69,104.8
1786296025,btc,1793347200000,54000.0,call,43.32,0.19577626,0.1935,0.224,65797.63,0.0
1786296025,btc,1787904000000,59000.0,put,36.59,0.00415588,0.004,0.0044,65301.86,831.2
1786296025,btc,1793347200000,82000.0,put,36.26,0.25523677,0.2505,0.2595,65797.63,0.0
1786296025,btc,1806048000000,106000.0,put,40.61,0.59730214,0.5895,0.6015,66937.71,0.1
1786296025,btc,1786521600000,62000.0,put,34.33,0.0004921,0.0004,0.0006,65176.67,4.9
1786296025,btc,1787904000000,105000.0,call,63.37,2.141e-05,,0.0001,65301.86,169.2
1786296025,btc,1790323200000,300000.0,put,84.97,3.57848628,3.424,3.7445,65523.78,0.0
1786296025,btc,1787904000000,48000.0,call,57.87,0.26529931,0.2635,0.2685,65301.86,37.5
1786296025,btc,1793347200000,54000.0,put,43.32,0.01647389,0.016,0.017,65797.63,47.7
1786296025,btc,1798185600000,210000.0,put,58.2,2.16973551,2.0625,2.286,66253.77,0.0
1786296025,btc,1790323200000,35000.0,put,76.09,0.000709,0.0006,0.0009,65523.83,896.3
1786296025,btc,1790323200000,64000.0,put,34.63,0.03801789,0.0375,0.0385,65523.78,635.6
1786296025,btc,1790323200000,135000.0,put,66.78,1.06043626,0.991,1.136,65523.83,11.5
1786296025,btc,1787904000000,56000.0,put,41.98,0.00193976,0.0018,0.0021,65301.86,1082.1
1786296025,btc,1798185600000,80000.0,call,38.58,0.0313977,0.031,0.0315,66253.77,8222.9
