snap_ts,asset,expiry_ms,strike,opt_type,mark_iv,mark_price,bid,ask,underlying_price,open_interest
1788733918,btc,1788854400000,90000.0,call,54.07,1.53e-06,,0.0001,79860.31,8.2
1788733918,btc,1790323200000,155000.0,put,81.33,0.93801382,0.933,0.9445,79981.3,0.1
1788733918,btc,1790323200000,105000.0,call,53.92,0.00058848,0.0005,0.0007,79981.3,1538.2
1788733918,btc,1789718400000,90000.0,call,44.39,0.00237422,0.0022,0.0025,79937.5,410.2
1788733918,btc,1795766400000,70000.0,call,40.55,0.15578301,0.155,0.1575,80645.88,4.2
1788733918,btc,1788768000000,80500.0,call,30.02,0.00116313,0.0009,0.0012,79858.26,81.3
1788733918,btc,1788768000000,76500.0,put,40.01,1.88e-06,,0.0001,79856.33,62.8
1788733918,btc,1788940800000,73000.0,put,51.19,0.00021034,0.0001,0.0004,79871.81,2.7
1788733918,btc,1793347200000,90000.0,put,39.16,0.14086283,0.137,0.147,80328.1,5.6
1788733918,btc,1813910400000,105000.0,put,42.1,0.33486209,0.324,0.3485,82840.06,0.1
1788733918,btc,1790323200000,82000.0,put,37.85,0.04841798,0.0475,0.049,79981.3,273.9
1788733918,btc,1806048000000,112000.0,put,42.2,0.39784615,0.3915,0.41,81886.26,0.1
1788733918,btc,1798185600000,58000.0,call,46.94,0.29360553,0.288,0.2955,80972.72,40.3
1788733918,btc,1788768000000,81000.0,call,33.06,0.00048954,0.0003,0.0005,79858.26,60.6
1788733918,btc,1793347200000,79000.0,call,37.53,0.06538403,0.065,0.066,80326.01,186.0
1788733918,btc,1788940800000,83000.0,call,38.14,0.00161812,0.0014,0.0017,79871.65,51.7
1788733918,btc,1790323200000,66000.0,put,47.62,0.00139436,0.0014,0.0016,79981.3,1602.8
1788733918,btc,1813910400000,90000.0,call,41.52,0.11404358,0.1125,0.115,82840.06,715.0
1788733918,btc,1790323200000,79000.0,call,37.11,0.03950145,0.039,0.04,79981.3,2289.7
1788733918,btc,1789027200000,78000.0,put,35.44,0.0048582,0.0045,0.005,79877.88,0.0
1788733918,btc,1806048000000,78000.0,call,40.43,0.14150426,0.1405,0.1425,81886.26,583.9
1788733918,btc,1790323200000,85000.0,put,39.02,0.0757789,0.0735,0.0805,79981.3,454.8
1788733918,btc,1795766400000,68000.0,put,41.32,0.01881221,0.0185,0.0195,80645.75,39.8
1788733918,btc,1798185600000,95000.0,put,39.86,0.20506816,0.1995,0.214,80972.72,110.8
1788733918,btc,1795766400000,81000.0,put,38.78,0.07533058,0.0745,0.076,80645.88,21.3
1788733918,btc,1789113600000,72000.0,call,49.44,0.09917426,0.096,0.1015,79875.24,147.8
1788733918,btc,1790323200000,125000.0,put,70.83,0.56305389,0.559,0.569,79981.3,21.7
1788733918,btc,1789113600000,65000.0,call,68.48,0.18632144,0.1835,0.1885,79875.24,0.0
1788733918,btc,1813910400000,55000.0,put,46.32,0.02827222,0.0275,0.029,82837.98,35.6
1788733918,btc,1806048000000,96000.0,call,40.64,0.06136376,0.06,0.062,81886.26,141.6
1788733918,btc,1793347200000,60000.0,call,47.93,0.25678829,0.254,0.259,80328.1,16.5
1788733918,btc,1793347200000,76000.0,put,37.85,0.03326734,0.033,0.0335,80326.01,101.8
