snap_ts,asset,expiry_ms,strike,opt_type,mark_iv,mark_price,bid,ask,underlying_price,open_interest
1782597134,btc,1798185600000,58000.0,call,45.19,0.14996568,0.149,0.152,61090.03,41.5
1782597134,btc,1785484800000,65000.0,put,39.13,0.0992971,0.0945,0.104,60166.02,322.8
1782597134,btc,1782806400000,53000.0,put,70.91,0.00029093,0.0002,0.0004,60066.11,105.2
1782597134,btc,1787904000000,65000.0,put,39.84,0.11361575,0.109,0.118,60302.96,275.2
1782597134,btc,1783065600000,73000.0,put,55.91,0.21518252,0.1745,0.26,60075.83,8.1
1782597134,btc,1790323200000,66000.0,put,40.29,0.13616575,0.1285,0.1415,60502.71,193.9
1782597134,btc,1813910400000,90000.0,call,43.07,0.05549765,0.0535,0.058,62381.51,54.0
1782597134,btc,1783670400000,57000.0,put,47.72,0.01440225,0.014,0.015,60100.77,52.6
1782597134,btc,1806048000000,78000.0,call,42.68,0.06512726,0.0645,0.066,61710.52,251.2
1782597134,btc,1787904000000,90000.0,put,41.64,0.49316497,0.442,0.5495,60302.96,0.5
1782597134,btc,1782892800000,62000.0,call,39.33,0.00440057,0.0042,0.0046,60066.11,43.1
1782597134,btc,1782633600000,61000.0,put,27.89,0.01576354,0.011,0.0195,60063.09,29.4
1782597134,btc,1790323200000,85000.0,put,39.32,0.40855822,0.401,0.4165,60502.71,454.5
1782597134,btc,1785484800000,106000.0,call,64.51,0.00013945,,0.0002,60166.02,42.4
1782597134,btc,1782806400000,63000.0,call,37.31,0.00077924,0.0007,0.001,60066.11,165.3
1782597134,btc,1785484800000,62000.0,put,40.83,0.06666824,0.066,0.0675,60166.02,948.6
1782597134,btc,1798185600000,95000.0,put,42.14,0.5660228,0.553,0.5775,61090.03,85.9
1782597134,btc,1785484800000,96000.0,put,54.39,0.59559631,0.542,0.655,60166.02,0.1
1782597134,btc,1782892800000,63000.0,call,39.32,0.00196562,0.0018,0.0021,60066.11,2.8
1782597134,btc,1790323200000,125000.0,put,54.96,1.06635086,0.997,1.1445,60502.71,22.7
1782597134,btc,1787904000000,75000.0,put,38.64,0.25056272,0.2425,0.257,60302.96,27.8
1782597134,btc,1782633600000,70000.0,put,79.05,0.16539108,0.126,0.2075,60063.09,0.0
1782597134,btc,1782806400000,53000.0,call,70.91,0.11794972,0.086,0.15,60066.11,0.0
1782597134,btc,1806048000000,96000.0,call,42.94,0.02595344,0.025,0.027,61710.52,113.9
1782597134,btc,1787904000000,77000.0,call,38.49,0.00466979,0.0042,0.0047,60302.96,89.2
1782597134,btc,1787904000000,82000.0,put,38.74,0.36169922,0.354,0.4155,60302.96,0.0
1782597134,btc,1798185600000,70000.0,put,42.29,0.21264515,0.208,0.2185,61090.03,1047.5
1782597134,btc,1782806400000,54000.0,put,65.77,0.00044612,0.0004,0.0006,60066.11,39.4
1782597134,btc,1798185600000,125000.0,call,46.66,0.00238638,0.0021,0.0028,61090.03,626.6
1782597134,btc,1813910400000,40000.0,put,52.91,0.04605361,0.044,0.048,62382.51,25.2
1782597134,btc,1785484800000,79000.0,call,40.04,0.00059163,0.0005,0.0007,60166.02,420.6
1782597134,btc,1790323200000,140000.0,call,58.42,0.00023533,0.0001,0.0005,60502.71,1172.5
1782597134,btc,1798185600000,100000.0,call,42.7,0.00802222,0.0075,0.0085,61091.03,3702.2
1782597134,btc,1782633600000,59500.0,call,33.22,0.01068277,0.0065,0.015,60063.09,54.0
1782597134,btc,1783670400000,67000.0,call,38.49,0.00205007,0.0018,0.0021,60101.77,1451.5
1782597134,btc,1806048000000,62000.0,put,44.81,0.15590503,0.1535,0.158,61710.52,233.6
1782597134,btc,1790323200000,102000.0,put,44.57,0.68662417,0.629,0.7515,60502.71,0.4
1782597134,btc,1787904000000,59000.0,call,42.93,0.08073541,0.08,0.0815,60302.96,87.3
1782597134,btc,1782720000000,57000.0,put,47.87,0.00047249,0.0004,0.0006,60066.11,603.8
1782597134,btc,1798185600000,58000.0,put,45.19,0.09936156,0.0985,0.1005,61090.03,1105.4
1782597134,btc,1782633600000,55000.0,put,63.61,1.1e-07,,0.0001,60063.09,64.0
1782597134,btc,1782806400000,61000.0,call,38.58,0.00635953,0.006,0.007,60066.11,271.1
1782597134,btc,1783065600000,70000.0,call,50.35,0.00013629,0.0001,0.0002,60075.83,1316.2
1782597134,btc,1783065600000,55000.0,call,57.56,0.08782345,0.0835,0.1235,60076.83,0.1
1782597134,btc,1787904000000,105000.0,put,50.65,0.74156624,0.6825,0.807,60302.96,0.0
1782597134,btc,1783670400000,56000.0,put,49.43,0.01104002,0.0105,0.0115,60101.77,2119.7
1782597134,btc,1798185600000,220000.0,call,63.86,0.00052929,0.0004,0.0006,61091.03,254.5
1782597134,btc,1806048000000,80000.0,call,42.76,0.05901686,0.058,0.0605,61710.52,979.9
1782597134,btc,1790323200000,175000.0,put,67.11,1.8923548,1.7955,1.9985,60502.71,0.2
1782597134,btc,1784275200000,70000.0,call,38.71,0.00175058,0.0015,0.0018,60128.47,1121.5
1782597134,btc,1798185600000,56000.0,put,45.97,0.08574396,0.0845,0.087,61090.03,122.5
1782597134,btc,1790323200000,75000.0,put,38.97,0.25384059,0.247,0.2605,60502.71,2961.5
1782597134,btc,1782806400000,52000.0,put,75.45,0.0001825,0.0001,0.0002,60066.11,14.5
1782597134,btc,1798185600000,140000.0,call,49.83,0.0015718,0.0013,0.0019,61091.03,1578.6
1782597134,btc,1790323200000,90000.0,call,40.57,0.00219929,0.0022,0.0024,60502.71,3093.7
1782597134,btc,1798185600000,76000.0,put,41.76,0.28718631,0.276,0.2965,61090.03,123.7
1782597134,btc,1798185600000,250000.0,call,66.66,0.00034579,0.0003,0.0007,61090.03,1251.5
1782597134,btc,1813910400000,85000.0,call,43.17,0.0685498,0.0665,0.071,62381.51,0.0
1782597134,btc,1813910400000,45000.0,put,50.35,0.06496707,0.0625,0.0675,62382.51,1.0
1782597134,btc,1806048000000,70000.0,call,43.51,0.10040576,0.0995,0.102,61710.52,942.8
1782597134,btc,1787904000000,88000.0,call,40.45,0.00078095,0.0008,0.001,60302.96,158.0
1782597134,btc,1785484800000,82000.0,put,42.5,0.36318611,0.356,0.3695,60166.02,107.7
1782597134,btc,1787904000000,55000.0,put,45.79,0.03596202,0.0355,0.0365,60302.96,345.0
1782597134,btc,1785484800000,48000.0,put,56.57,0.00664905,0.0065,0.007,60169.04,512.6
