snap_ts,asset,expiry_ms,strike,opt_type,mark_iv,mark_price,bid,ask,underlying_price,open_interest
1783871260,btc,1787904000000,46000.0,put,55.37,0.00304499,0.0028,0.0033,64417.83,390.4
1783871260,btc,1813910400000,80000.0,call,41.77,0.09460963,0.0935,0.0955,66613.52,51.6
1783871260,btc,1806048000000,140000.0,call,42.97,0.00343913,0.003,0.0039,65904.61,756.1
1783871260,btc,1785484800000,50000.0,call,53.43,0.22236987,0.219,0.224,64237.2,3.4
1783871260,btc,1783929600000,60000.0,call,48.14,0.06471086,0.03,0.0945,64141.66,0.1
1783871260,btc,1784102400000,60000.0,put,43.05,0.00048005,0.0004,0.0006,64141.59,66.2
1783871260,btc,1798185600000,62000.0,call,41.96,0.13619018,0.135,0.1375,65237.94,169.7
1783871260,btc,1813910400000,82000.0,call,41.62,0.08662338,0.0855,0.0875,66613.52,22.3
1783871260,btc,1813910400000,110000.0,call,41.0,0.02547362,0.0245,0.026,66613.43,51.9
1783871260,btc,1785484800000,108000.0,put,66.12,0.68129573,0.6735,0.74,64237.2,0.0
1783871260,btc,1790323200000,30000.0,call,79.26,0.53720468,0.536,0.538,64629.1,107.3
1783871260,btc,1784188800000,62500.0,call,35.03,0.03052055,0.0036,0.063,64141.59,0.0
1783871260,btc,1813910400000,85000.0,put,41.39,0.35173972,0.3485,0.3565,66613.52,3.6
1783871260,btc,1785484800000,73000.0,call,32.68,0.00133783,0.0012,0.0013,64237.2,2054.1
1783871260,btc,1806048000000,108000.0,call,40.35,0.01376766,0.013,0.0145,65904.53,57.0
1783871260,btc,1790323200000,170000.0,call,67.34,9.92e-05,,0.0001,64629.01,351.3
1783871260,btc,1798185600000,60000.0,call,42.68,0.15445506,0.1525,0.156,65237.94,787.1
1783871260,btc,1784188800000,65500.0,put,32.28,0.02600546,0.0022,0.063,64141.59,0.0
1783871260,btc,1790323200000,190000.0,put,72.81,1.93993542,1.842,2.049,64629.01,0.0
1783871260,btc,1785484800000,98000.0,call,60.4,4.637e-05,,0.0001,64237.2,1189.3
1783871260,btc,1787904000000,73000.0,call,32.14,0.0085821,0.008,0.0085,64417.97,621.6
1783871260,btc,1784880000000,64000.0,put,32.59,0.02168377,0.0215,0.0225,64200.3,68.4
1783871260,btc,1784275200000,63000.0,call,35.05,0.02642315,0.0255,0.0275,64167.83,1074.8
1783871260,btc,1784880000000,56000.0,call,45.83,0.12924317,0.125,0.133,64200.3,0.1
1783871260,btc,1806048000000,55000.0,put,45.53,0.07122218,0.0705,0.072,65904.61,1350.7
1783871260,btc,1785484800000,84000.0,call,43.3,0.00010445,,0.0002,64237.2,691.1
1783871260,btc,1784275200000,61000.0,call,39.11,0.05207151,0.0485,0.055,64167.83,193.7
1783871260,btc,1813910400000,150000.0,call,42.97,0.00623421,0.0055,0.007,66613.52,81.7
1783871260,btc,1790323200000,58000.0,call,40.59,0.13233997,0.13,0.134,64629.1,486.9
1783871260,btc,1787904000000,59000.0,put,39.04,0.02145281,0.021,0.022,64417.9,449.9
1783871260,btc,1806048000000,106000.0,put,40.26,0.62368623,0.6175,0.6705,65904.61,0.0
1783871260,btc,1783929600000,63000.0,call,35.67,0.01883105,0.015,0.024,64141.66,100.1
1783871260,btc,1787904000000,105000.0,call,49.12,0.00018104,0.0001,0.0003,64417.83,160.7
1783871260,btc,1790323200000,300000.0,put,84.97,3.64188571,3.486,3.8115,64629.1,0.0
1783871260,btc,1787904000000,48000.0,call,52.83,0.25903098,0.2555,0.2615,64417.83,37.5
1783871260,btc,1784880000000,56000.0,put,45.83,0.00151405,0.0014,0.0017,64200.24,551.3
1783871260,btc,1798185600000,210000.0,put,56.78,2.21919363,2.111,2.34,65237.94,0.0
1783871260,btc,1790323200000,35000.0,put,70.08,0.00233194,0.0021,0.0025,64629.01,858.2
1783871260,btc,1790323200000,64000.0,put,37.07,0.06173744,0.061,0.063,64629.1,519.0
1783871260,btc,1790323200000,135000.0,put,55.69,1.08902598,1.019,1.167,64629.01,11.5
1783871260,btc,1783929600000,65500.0,call,32.48,0.00042335,0.0003,0.0004,64141.66,235.1
1783871260,btc,1787904000000,56000.0,put,42.19,0.01338492,0.013,0.014,64417.97,694.3
1783871260,btc,1798185600000,80000.0,call,38.94,0.03614524,0.036,0.0365,65237.94,7200.7
1783871260,btc,1798185600000,105000.0,put,39.84,0.6146563,0.608,0.622,65237.94,109.4
1783871260,btc,1798185600000,200000.0,put,54.71,2.06590887,1.9635,2.181,65237.94,0.0
1783871260,btc,1785484800000,115000.0,call,72.75,1.1e-05,,0.0001,64237.2,182.3
1783871260,btc,1784188800000,61500.0,call,37.42,0.04391549,0.011,0.0765,64141.59,0.0
1783871260,btc,1783929600000,64500.0,call,30.24,0.00292848,0.0026,0.0031,64141.66,128.1
1783871260,btc,1798185600000,170000.0,put,51.94,1.60636624,1.519,1.705,65237.94,0.0
1783871260,btc,1806048000000,60000.0,call,43.87,0.18863943,0.1875,0.19,65904.61,719.9
1783871260,btc,1787904000000,63000.0,call,35.99,0.06249596,0.0615,0.0635,64417.83,553.2
1783871260,btc,1784275200000,58000.0,put,47.39,0.0005872,0.0005,0.0007,64167.83,1306.4
1783871260,btc,1784102400000,66000.0,call,32.63,0.00232717,0.0022,0.0024,64141.59,16.4
1783871260,btc,1784102400000,69000.0,put,41.31,0.0755572,0.0705,0.116,64141.59,0.0
1783871260,btc,1798185600000,72000.0,call,39.5,0.0670333,0.0665,0.068,65237.94,1103.9
1783871260,btc,1790323200000,78000.0,call,34.23,0.00924194,0.0085,0.0095,64629.1,3897.4
1783871260,btc,1784016000000,58000.0,put,61.19,9.681e-05,,0.0002,64141.59,20.1
1783871260,btc,1798185600000,40000.0,put,57.13,0.01441186,0.014,0.015,65237.94,4118.7
1783871260,btc,1784275200000,66000.0,put,31.87,0.03311338,0.0305,0.064,64167.83,15.2
1783871260,btc,1798185600000,135000.0,call,45.26,0.00123605,0.001,0.0015,65237.94,1056.9
1783871260,btc,1784188800000,69000.0,put,37.48,0.07574257,0.0705,0.1165,64141.59,0.0
1783871260,btc,1785484800000,81000.0,call,40.39,0.00018263,0.0001,0.0003,64237.2,1476.9
1783871260,btc,1787904000000,66000.0,put,34.1,0.06246971,0.062,0.0635,64417.9,156.7
1783871260,btc,1785484800000,77000.0,call,37.0,0.00049384,0.0004,0.0005,64237.13,2606.6
1783871260,btc,1784188800000,64500.0,put,32.31,0.01573944,0.0155,0.0165,64141.59,0.0
1783871260,btc,1798185600000,104000.0,put,39.69,0.59966507,0.593,0.661,65237.94,0.0
1783871260,btc,1784880000000,68000.0,call,30.45,0.00419175,0.0039,0.0043,64200.3,1337.6
1783871260,btc,1813910400000,68000.0,put,43.09,0.17890408,0.1775,0.1815,66613.52,0.1
1783871260,btc,1798185600000,85000.0,put,38.7,0.32689276,0.3215,0.3315,65237.94,548.5
1783871260,btc,1798185600000,84000.0,put,38.7,0.31356883,0.3085,0.3175,65237.94,47.0
1783871260,btc,1784275200000,59000.0,put,44.72,0.00098044,0.0009,0.0011,64167.83,756.8
1783871260,btc,1784016000000,70000.0,put,46.87,0.09110707,0.055,0.1315,64141.59,0.0
1783871260,btc,1785484800000,85000.0,call,43.79,7.89e-05,,0.0001,64237.2,1330.4
1783871260,btc,1790323200000,84000.0,put,35.06,0.30342074,0.2985,0.3105,64629.1,34.7
1783871260,btc,1783929600000,57000.0,put,54.13,0.0,,0.0001,64141.66,7.8
1783871260,btc,1806048000000,180000.0,put,48.29,1.73264948,1.64,1.8385,65904.61,0.0
1783871260,btc,1784188800000,70000.0,call,38.95,0.00018476,0.0001,0.0003,64141.59,1.0
1783871260,btc,1813910400000,72000.0,call,42.53,0.13357885,0.1325,0.1345,66613.43,7.8
1783871260,btc,1784275200000,52000.0,call,60.87,0.18963528,0.186,0.192,64167.96,0.1
1783871260,btc,1784188800000,68000.0,put,34.73,0.06047464,0.0555,0.1005,64141.59,0.0
1783871260,btc,1785484800000,102000.0,put,63.21,0.5879079,0.5805,0.642,64237.13,0.1
1783871260,btc,1784880000000,50000.0,call,57.18,0.22140091,0.2175,0.224,64200.3,0.0
1783871260,btc,1784275200000,61000.0,put,39.11,0.0027147,0.0025,0.0029,64167.9,299.0
1783871260,btc,1785484800000,92000.0,put,53.45,0.43226537,0.4265,0.4795,64237.2,0.4
1783871260,btc,1813910400000,110000.0,put,41.0,0.67680864,0.672,0.6915,66613.52,0.0
1783871260,btc,1790323200000,150000.0,call,61.42,0.00014384,0.0001,0.0002,64629.01,738.6
1783871260,btc,1790323200000,165000.0,put,65.49,1.55313305,1.468,1.6475,64629.1,0.0
1783871260,btc,1784188800000,64000.0,call,32.94,0.01449729,0.014,0.015,64141.59,0.0
1783871260,btc,1790323200000,60000.0,call,39.22,0.10984031,0.108,0.111,64629.1,737.2
1783871260,btc,1790323200000,110000.0,put,45.27,0.70241518,0.695,0.7115,64629.1,116.4
1783871260,btc,1787904000000,66000.0,call,34.1,0.03790026,0.0375,0.0385,64417.97,398.8
1783871260,btc,1798185600000,130000.0,call,44.25,0.00147043,0.0013,0.0017,65237.94,1558.0
1783871260,btc,1790323200000,240000.0,call,74.86,7.95e-06,,0.0009,64629.1,222.5
1783871260,btc,1785484800000,84000.0,put,43.3,0.30776915,0.3035,0.313,64237.13,31.6
1783871260,btc,1806048000000,92000.0,call,40.16,0.03346098,0.0325,0.034,65904.61,117.7
1783871260,btc,1813910400000,58000.0,put,45.31,0.10684488,0.1055,0.108,66613.43,3.0
1783871260,btc,1785484800000,104000.0,put,63.39,0.61903182,0.6115,0.6745,64237.13,0.0
1783871260,btc,1806048000000,96000.0,put,40.17,0.48340454,0.478,0.527,65904.61,1.5
1783871260,btc,1787904000000,64000.0,put,35.33,0.04703041,0.0465,0.048,64417.83,341.0
1783871260,btc,1790323200000,115000.0,put,48.52,0.77977967,0.772,0.789,64629.1,90.3
1783871260,btc,1813910400000,74000.0,call,42.3,0.1226264,0.1215,0.1235,66613.52,11.8
1783871260,btc,1813910400000,68000.0,call,43.09,0.15807879,0.157,0.1595,66613.52,5.0
1783871260,btc,1790323200000,75000.0,call,34.23,0.01492306,0.0145,0.0155,64629.11,2610.0
1783871260,btc,1784275200000,54000.0,call,60.85,0.15858136,0.154,0.161,64167.96,0.2
1783871260,btc,1785484800000,105000.0,put,63.57,0.63459574,0.6275,0.689,64237.2,1.1
1783871260,btc,1784102400000,65500.0,put,31.86,0.02433976,0.0011,0.0615,64141.59,0.0
1783871260,btc,1787904000000,83000.0,put,35.35,0.28967955,0.284,0.3375,64417.83,0.0
1783871260,btc,1806048000000,65000.0,put,42.6,0.13402597,0.1325,0.1355,65904.61,636.8
1783871260,btc,1785484800000,66000.0,call,32.09,0.0176408,0.017,0.018,64237.2,2172.9
1783871260,btc,1784880000000,73000.0,put,33.97,0.13747037,0.1335,0.1735,64200.3,0.2
1783871260,btc,1784016000000,69000.0,put,41.49,0.07553413,0.0705,0.116,64141.59,0.0
1783871260,btc,1798185600000,210000.0,call,56.78,0.00021133,0.0001,0.0005,65237.94,155.4
1783871260,btc,1798185600000,92000.0,call,38.7,0.01347428,0.0125,0.0135,65237.94,251.7
1783871260,btc,1790323200000,240000.0,put,74.86,2.71351176,2.5895,2.8495,64629.1,0.0
1783871260,btc,1784188800000,63500.0,call,33.57,0.01918814,0.0185,0.02,64141.59,0.0
1783871260,btc,1784102400000,66000.0,put,32.63,0.03086272,0.0033,0.0695,64141.59,0.0
1783871260,btc,1806048000000,90000.0,call,40.16,0.03740771,0.0365,0.038,65904.61,513.5
1783871260,btc,1784102400000,68000.0,put,38.03,0.06020514,0.0555,0.1,64141.59,0.0
1783871260,btc,1798185600000,86000.0,call,38.7,0.02210931,0.021,0.022,65237.94,287.1
1783871260,btc,1790323200000,95000.0,put,38.62,0.4709456,0.4645,0.4785,64629.1,147.6
1783871260,btc,1784188800000,60000.0,call,42.1,0.06589059,0.061,0.098,64141.59,0.0
1783871260,btc,1784275200000,67000.0,put,32.06,0.04626783,0.0425,0.0815,64167.83,9.1
1783871260,btc,1813910400000,90000.0,put,41.16,0.41172377,0.408,0.442,66613.52,0.2
1783871260,btc,1785484800000,50000.0,put,53.43,0.00074172,0.0007,0.0008,64237.2,3176.9
1783871260,btc,1806048000000,160000.0,put,45.7,1.42984289,1.347,1.526,65904.53,0.0
1783871260,btc,1798185600000,74000.0,call,39.25,0.05751326,0.057,0.0585,65237.94,64.4
1783871260,btc,1785484800000,73000.0,put,32.68,0.13776073,0.133,0.143,64237.2,97.7
1783871260,btc,1784188800000,60000.0,put,42.1,0.00097398,0.0009,0.0011,64141.59,0.4
1783871260,btc,1790323200000,58000.0,put,40.59,0.02977006,0.029,0.0305,64629.1,541.2
1783871260,btc,1784102400000,57000.0,call,58.37,0.11185912,0.0785,0.142,64141.59,0.0
1783871260,btc,1783929600000,62000.0,put,40.8,0.00017006,0.0001,0.0003,64141.66,79.4
1783871260,btc,1798185600000,54000.0,call,45.46,0.21766141,0.2155,0.2195,65237.94,33.1
1783871260,btc,1798185600000,200000.0,call,54.71,0.00021144,0.0001,0.0005,65237.94,965.6
1783871260,btc,1784880000000,68000.0,put,30.45,0.06337764,0.06,0.0955,64200.3,2.7
1783871260,btc,1784880000000,62000.0,put,35.31,0.01130078,0.011,0.0115,64200.3,86.6
1783871260,btc,1785484800000,46000.0,put,60.64,0.0002837,0.0002,0.0004,64237.2,1664.2
1783871260,btc,1785484800000,61000.0,call,37.0,0.06374552,0.0615,0.066,64237.2,963.4
1783871260,btc,1784016000000,61000.0,call,41.19,0.04958508,0.015,0.082,64141.59,0.0
1783871260,btc,1790323200000,320000.0,call,85.42,3.21e-06,,0.0001,64629.1,251.6
1783871260,btc,1813910400000,72000.0,put,42.53,0.21445268,0.2125,0.2175,66613.52,1.0
1783871260,btc,1798185600000,45000.0,call,51.66,0.33117487,0.3295,0.333,65237.94,54.2
1783871260,btc,1813910400000,70000.0,call,42.81,0.14542681,0.144,0.1465,66613.43,166.9
1783871260,btc,1784102400000,70000.0,put,44.27,0.09101809,0.055,0.132,64141.59,0.0
1783871260,btc,1798185600000,68000.0,put,40.29,0.132685,0.1315,0.134,65237.94,300.3
1783871260,btc,1785484800000,87000.0,call,46.23,6.571e-05,,0.0001,64237.13,374.3
1783871260,btc,1798185600000,115000.0,put,41.23,0.76556176,0.759,0.828,65237.94,0.6
1783871260,btc,1806048000000,98000.0,put,40.17,0.51089459,0.5055,0.58,65904.61,0.2
