snap_ts,asset,expiry_ms,strike,opt_type,mark_iv,mark_price,bid,ask,underlying_price,open_interest
1784479342,btc,1787904000000,46000.0,put,56.37,0.00198942,0.0019,0.002,64798.42,619.6
1784479342,btc,1813910400000,80000.0,call,41.46,0.09451478,0.093,0.096,67193.77,60.3
1784479342,btc,1806048000000,140000.0,call,43.1,0.00339156,0.0031,0.0037,66454.13,756.3
1784479342,btc,1784620800000,69000.0,put,38.37,0.0692717,0.064,0.1085,64522.79,0.0
1784479342,btc,1784707200000,63000.0,call,33.57,0.02708573,0.0016,0.06,64522.79,0.0
1784479342,btc,1786089600000,67000.0,call,32.91,0.01547093,0.015,0.016,64655.74,138.3
1784479342,btc,1785484800000,50000.0,call,62.13,0.22638295,0.1985,0.254,64602.42,3.4
1784479342,btc,1798185600000,62000.0,call,41.33,0.13572444,0.133,0.137,65685.48,197.6
1784479342,btc,1813910400000,82000.0,call,41.33,0.08651286,0.085,0.088,67193.77,22.3
1784479342,btc,1813910400000,110000.0,call,40.91,0.02538956,0.0245,0.026,67193.77,64.4
1784479342,btc,1790323200000,30000.0,call,82.59,0.53984523,0.538,0.541,65019.03,107.3
1784479342,btc,1785484800000,108000.0,put,66.12,0.6717624,0.616,0.732,64602.42,0.0
1784479342,btc,1813910400000,85000.0,put,41.12,0.34057303,0.3305,0.352,67193.77,4.5
1784479342,btc,1785484800000,73000.0,call,37.65,0.00097431,0.0009,0.0011,64602.42,2120.2
1784479342,btc,1806048000000,108000.0,call,40.06,0.01323942,0.0125,0.014,66454.1,57.0
1784479342,btc,1790323200000,170000.0,call,68.29,6.734e-05,,0.0002,65019.01,359.5
1784479342,btc,1798185600000,60000.0,call,42.03,0.15422994,0.152,0.156,65685.48,789.0
1784479342,btc,1790323200000,190000.0,put,72.81,1.92226455,1.8235,2.029,65019.01,0.0
1784479342,btc,1785484800000,98000.0,call,60.4,1.72e-06,,0.0001,64602.42,1189.3
1784479342,btc,1784707200000,69000.0,call,36.51,0.00018114,0.0001,0.0003,64522.79,7.7
1784479342,btc,1787904000000,73000.0,call,33.03,0.00800049,0.0075,0.0085,64798.45,1078.1
1784479342,btc,1784880000000,64000.0,put,33.33,0.01096932,0.0105,0.0115,64562.41,154.2
1784479342,btc,1784880000000,56000.0,call,53.8,0.13280427,0.128,0.1635,64562.41,0.1
1784479342,btc,1806048000000,55000.0,put,45.18,0.06599426,0.065,0.067,66454.13,1354.0
1784479342,btc,1785484800000,84000.0,call,50.45,5.284e-05,,0.0001,64602.42,710.0
1784479342,btc,1813910400000,150000.0,call,43.21,0.00636993,0.006,0.0065,67193.77,84.5
1784479342,btc,1790323200000,58000.0,call,39.68,0.13219532,0.129,0.137,65019.03,486.8
1784479342,btc,1784793600000,69000.0,put,33.83,0.06922974,0.064,0.1095,64522.79,0.0
1784479342,btc,1787904000000,59000.0,put,38.23,0.01591179,0.0155,0.016,64798.45,507.2
1784479342,btc,1806048000000,106000.0,put,39.97,0.6098241,0.5485,0.686,66454.13,0.0
1784479342,btc,1787904000000,105000.0,call,53.58,0.00021258,0.0001,0.0004,64798.45,160.6
1784479342,btc,1790323200000,300000.0,put,84.97,3.61403763,3.458,3.7815,65019.03,0.0
1784479342,btc,1787904000000,48000.0,call,52.67,0.26178069,0.258,0.2655,64798.45,37.5
1784479342,btc,1784880000000,56000.0,put,53.8,0.00018031,0.0001,0.0003,64562.4,798.4
1784479342,btc,1784620800000,66000.0,call,29.92,0.00133131,0.0012,0.0015,64522.79,50.9
1784479342,btc,1798185600000,210000.0,put,56.26,2.19720177,2.089,2.315,65685.47,0.0
1784479342,btc,1790323200000,35000.0,put,72.13,0.0019431,0.0018,0.002,65019.01,873.0
1784479342,btc,1790323200000,64000.0,put,36.24,0.05416203,0.0535,0.055,65019.03,515.7
1784479342,btc,1790323200000,135000.0,put,58.07,1.07649517,1.006,1.1535,65019.01,11.5
1784479342,btc,1787904000000,56000.0,put,41.05,0.008985,0.0085,0.0095,64798.45,748.3
1784479342,btc,1784534400000,70000.0,call,42.68,1e-08,,0.0001,64522.79,5.9
1784479342,btc,1798185600000,80000.0,call,38.45,0.03479249,0.0345,0.035,65685.48,7530.4
1784479342,btc,1798185600000,105000.0,put,40.16,0.60361649,0.594,0.6145,65685.48,109.4
1784479342,btc,1784707200000,63500.0,put,32.65,0.00471919,0.0044,0.0049,64522.79,10.9
1784479342,btc,1798185600000,200000.0,put,56.0,2.04503612,1.942,2.1575,65685.47,0.0
1784479342,btc,1785484800000,115000.0,call,72.75,1.6e-07,,0.0001,64602.42,182.3
1784479342,btc,1784620800000,59000.0,call,47.68,0.0857507,0.081,0.117,64522.79,0.0
1784479342,btc,1806048000000,60000.0,call,43.5,0.1897424,0.188,0.1915,66454.13,721.3
1784479342,btc,1798185600000,170000.0,put,52.18,1.58855472,1.501,1.6855,65685.48,0.0
1784479342,btc,1787904000000,63000.0,call,35.27,0.06090648,0.06,0.062,64798.45,737.9
1784479342,btc,1784793600000,65500.0,put,30.08,0.02080926,0.0175,0.025,64522.79,0.7
1784479342,btc,1786089600000,68000.0,put,32.53,0.06274795,0.058,0.1045,64655.74,0.0
1784479342,btc,1798185600000,72000.0,call,38.9,0.06560565,0.065,0.0665,65685.48,1114.1
1784479342,btc,1790323200000,78000.0,call,34.01,0.00821475,0.008,0.0085,65019.03,4108.2
1784479342,btc,1798185600000,40000.0,put,56.99,0.01263018,0.0125,0.013,65685.48,4010.3
1784479342,btc,1784534400000,62500.0,call,39.23,0.03154886,0.013,0.064,64522.79,0.3
1784479342,btc,1798185600000,135000.0,call,45.97,0.00125338,0.0011,0.0014,65685.48,1062.9
1784479342,btc,1784707200000,72000.0,call,42.16,1.219e-05,,0.0001,64522.79,0.0
1784479342,btc,1785484800000,81000.0,call,48.76,0.00014345,0.0001,0.0002,64602.42,1464.6
1784479342,btc,1786089600000,64000.0,call,34.61,0.0363662,0.0355,0.037,64655.76,68.0
1784479342,btc,1787904000000,66000.0,put,33.75,0.05463496,0.0535,0.0555,64798.45,166.8
1784479342,btc,1784707200000,67000.0,put,30.47,0.03886515,0.007,0.077,64522.79,0.0
1784479342,btc,1785484800000,77000.0,call,43.72,0.00036194,0.0003,0.0005,64602.38,2606.6
1784479342,btc,1786089600000,66000.0,put,33.3,0.04184832,0.0405,0.043,64655.76,0.9
1784479342,btc,1798185600000,104000.0,put,39.8,0.58859011,0.532,0.6555,65685.48,0.0
1784479342,btc,1784534400000,66500.0,call,36.75,0.00014627,0.0001,0.0002,64522.79,42.1
1784479342,btc,1784880000000,68000.0,call,32.63,0.00135305,0.0012,0.0015,64562.41,1953.2
1784479342,btc,1813910400000,68000.0,put,42.86,0.17107059,0.169,0.1735,67193.77,6.1
1784479342,btc,1798185600000,85000.0,put,38.29,0.31689919,0.311,0.3255,65685.48,548.5
1784479342,btc,1798185600000,84000.0,put,38.29,0.30366148,0.2965,0.312,65685.48,47.0
1784479342,btc,1785484800000,85000.0,call,50.45,3.35e-05,,0.0001,64602.42,1273.2
1784479342,btc,1790323200000,84000.0,put,35.78,0.29542495,0.287,0.3025,65019.03,34.7
1784479342,btc,1806048000000,180000.0,put,48.27,1.70994233,1.618,1.815,66454.13,0.0
1784479342,btc,1813910400000,72000.0,call,42.31,0.13431315,0.1325,0.136,67193.78,7.9
1784479342,btc,1785484800000,102000.0,put,63.21,0.57888733,0.5255,0.636,64602.38,0.1
1784479342,btc,1784880000000,50000.0,call,62.12,0.22555907,0.1975,0.252,64562.41,0.0
1784479342,btc,1785484800000,92000.0,put,53.45,0.42409662,0.4165,0.4755,64602.42,0.4
1784479342,btc,1784534400000,62000.0,call,40.14,0.03918672,0.013,0.072,64522.79,0.2
1784479342,btc,1813910400000,110000.0,put,40.91,0.66244049,0.596,0.7475,67193.77,0.0
1784479342,btc,1790323200000,150000.0,call,65.36,0.00017919,0.0001,0.0003,65019.01,736.8
1784479342,btc,1784707200000,66000.0,call,29.59,0.00262956,0.0024,0.0028,64522.79,127.4
1784479342,btc,1786089600000,62000.0,put,36.37,0.01565826,0.015,0.016,64655.74,34.8
1784479342,btc,1790323200000,165000.0,put,68.29,1.5378162,1.452,1.631,65019.03,0.0
1784479342,btc,1784534400000,70000.0,put,42.68,0.0848428,0.0795,0.1245,64522.79,0.0
1784479342,btc,1790323200000,60000.0,call,38.4,0.10923785,0.106,0.114,65019.03,932.8
1784479342,btc,1790323200000,110000.0,put,48.06,0.6922844,0.6835,0.702,65019.03,116.1
1784479342,btc,1787904000000,66000.0,call,33.75,0.03609428,0.0355,0.0365,64798.45,923.9
1784479342,btc,1798185600000,130000.0,call,44.93,0.00149145,0.0013,0.0017,65685.48,1564.3
1784479342,btc,1790323200000,240000.0,call,74.86,3.45e-06,,0.0001,65019.03,222.5
